name,description,designer,artist,publisher,min_players,max_players,min_playtime,max_playtime,playing_time,min_age,complexity_rating,user_ratings,user_comments,type,category,mechanism,family,year,average_rating
The Dutch Revolt,Add a Brief Description,Michael Gilbert (II),,Microgame Design Group,2.0,2.0,,,,12.0,1.67,10,13,Wargames,Wargame,,"Country: Netherlands, Country: Spain, History: Eighty Years' War, Players: Two Player Only Games",2003,5.1
WarCraft: The Board Game Expansion Set,Add a Brief Description,Kevin Wilson,"John Goodenough, Scott Nicely, Brian Schomburg","Fantasy Flight Games, Heidelberger Spieleverlag, Ubik",2.0,4.0,90.0,90.0,90.0,10.0,2.88,756,265,"Thematic,  Wargames","Expansion for Base-game, Fantasy, Fighting, Video Game Theme, Wargame","Dice Rolling, Modular Board, Variable Player Powers",Setting: Warcraft,2004,6.9
Crosshand Poker,Add a Brief Description,Bil van Dongen,,"Holdson, Holdsworth Thos & Sons, Paul Lamond Games Ltd",2.0,4.0,30.0,30.0,30.0,10.0,,20,7,Uncategorized,"Deduction, Number",Pick-up and Deliver,"Components: 15 x 17 Grids, Traditional Card Games: Poker",1978,6.0
Reinforce the Right!,Add a Brief Description,Joseph Miranda,,Decision Games (I),1.0,2.0,180.0,180.0,180.0,12.0,2.77,66,63,Wargames,"Wargame, World War I",Hexagon Grid,Magazine: Strategy & Tactics,1996,6.8
Zarcana,Tarot cards form a shifting board and grant powers in this area-control game.,John Cooper,,Looney Labs,2.0,4.0,45.0,45.0,45.0,12.0,2.82,47,27,Abstract,"Abstract Strategy, Card Game, Territory Building","Area Majority / Influence, Modular Board, Tile Placement","Components: Looney Pyramid Games, Components: Tarot Cards, Series: Zarcana-type",1996,6.8
Boomtown,"Bid to stake your claim on the best gold mines, but you pay your neighbor!","Bruno Cathala, Bruno Faidutti","Kara, Maciej Szymanowicz","Asmodee, Egmont Polska, Face2Face Games",3.0,5.0,30.0,30.0,30.0,10.0,1.7,2700,987,Family,"American West, Card Game","Auction/Bidding, Dice Rolling, Set Collection, Take That, Turn Order: Auction",Country: USA,2004,6.5
Word Jam,Add a Brief Description,Walter Obert,Gianpaolo Derossi,"DV Games, Mayfair Games",5.0,12.0,20.0,20.0,20.0,10.0,1.35,145,66,Uncategorized,Word Game,Betting and Bluffing,Components: Sand Timers,2004,5.8
Abracadabra,Add a Brief Description,"Roberta Barletta, Domenico Di Giorgio",Gianpaolo Derossi,"DV Games, Mayfair Games",2.0,6.0,30.0,30.0,30.0,8.0,1.5,112,58,Family,"Card Game, Fantasy",Set Collection,,2004,5.3
Zamitar,Add a Brief Description,D. Drennan,,(Self-Published),2.0,4.0,30.0,30.0,30.0,8.0,,3,5,Abstract,"Abstract Strategy, Science Fiction",Point to Point Movement,Components: 7 x 7 Grids,1986,7.0
Mister Bill,Add a Brief Description,"Tommaso Percivale, Filippo Percivale","Roberta Barletta, Toni Cittadini","DV Games, Mayfair Games",3.0,8.0,20.0,20.0,20.0,7.0,1.25,89,53,Uncategorized,Card Game,Trading,"Admin: Better Description Needed!, Theme: Food / Cooking",2004,5.2
Alphabet Squiggle,Add a Brief Description,(Uncredited),,"RandomLine, Inc.",2.0,4.0,20.0,20.0,20.0,4.0,1.0,4,2,Children's,"Children's Game, Educational, Memory, Word Game","Line Drawing, Memory, Paper-and-Pencil, Pattern Recognition, Roll / Spin and Move, Simulation",,2003,3.8
Words from Words,Add a Brief Description,Gary D. Bogan,,GDB Game Concepts,2.0,6.0,,,,,,6,3,Uncategorized,Word Game,Paper-and-Pencil,,1993,4.7
Three Blind Dice,Add a Brief Description,(Uncredited),,"WOW Toys, Inc.",2.0,4.0,,,,,1.0,16,10,Uncategorized,"Bluffing, Card Game, Dice","Auction/Bidding, Trick-taking",Mechanism: Bluffing – Dice Cup,1993,5.2
Farfalia,Add a Brief Description,Derek Carver,"Roberta Barletta, Stefano de Fazi","DV Games, Mayfair Games",2.0,5.0,35.0,35.0,35.0,8.0,1.48,180,104,Uncategorized,Card Game,Trick-taking,,2004,6.0
Black or White,Add a Brief Description,Max Gerchambeau,,"Habourdin International, Schmidt Spiele",2.0,2.0,20.0,20.0,20.0,7.0,,1,0,Abstract,Abstract Strategy,,"Components: 6 x 6 Grids, Players: Two Player Only Games",1983,5.0
Rock the Boat,Add a Brief Description,(Uncredited),"Dick Bruna, Peyo, Richard Scarry","Milton Bradley, Ravensburger",2.0,4.0,15.0,15.0,15.0,4.0,1.0,14,16,Children's,"Action / Dexterity, Children's Game, Movies / TV / Radio theme, Nautical, Pirates",,"Animals: Rabbits, Characters: Miffy, Characters: Smurfs, Components: 3-Dimensional (3D)",1978,5.5
Ancient Conquest,Add a Brief Description,"R. J. Hlavnicka, Dennis P. O'Leary",,"Excalibre Games, Inc.",4.0,4.0,300.0,300.0,300.0,12.0,2.33,49,39,Wargames,"Ancient, Wargame",Hexagon Grid,"Components: Map (Continental / National scale), History: Wars in the Ancient Near East",1975,6.6
Play Grimm,Add a Brief Description,Reinhold Wittig,Matthias Wittig,Edition Perlhuhn (Göttinger Spiele),4.0,6.0,60.0,60.0,60.0,,,6,2,Uncategorized,Racing,"Auction/Bidding, Roll / Spin and Move","Authors: The Brothers Grimm, Containers: Tubes",1990,6.5
Railway Rivals Map CH: China,Add a Brief Description,David G. Watts,J. G. Watts,Rostherne Games,2.0,6.0,90.0,90.0,90.0,10.0,3.0,11,2,Uncategorized,"Expansion for Base-game, Racing, Trains","Crayon Rail System, Dice Rolling","Containers: Tubes, Country: China, Game: Railway Rivals",1973,6.7
Soccer,Add a Brief Description,(Uncredited),,Enjoyable Hour Products,2.0,2.0,30.0,30.0,30.0,,,3,1,Uncategorized,Sports,"Dice Rolling, Point to Point Movement","Players: Two Player Only Games, Sports: Football / Soccer",1979,4.9
Bagpuss,Add a Brief Description,(Uncredited),,Susan Prescot Games,2.0,4.0,30.0,30.0,30.0,6.0,1.0,2,3,Uncategorized,Movies / TV / Radio theme,"Roll / Spin and Move, Trick-taking",Animals: Cats,2000,5.0
,Add a Brief Description,(Uncredited),,(Public Domain),3.0,4.0,60.0,60.0,60.0,,1.5,26,14,Uncategorized,Card Game,Trick-taking,"Card Games: Outplay, Components: Traditional Playing Cards",,6.4
The Last Straw,Add a Brief Description,(Uncredited),,"Schaper, Toltoys",2.0,2.0,,,,,1.0,26,11,Uncategorized,,,"Animals: Camels, Players: Two Player Only Games",1966,5.0
,"The classic card game where the eights are great, which may make your opponent crazy!",(Uncredited),"Saxton Freymann, Lüders & Baran, Chris Raschka","(Public Domain), Anker Play Products, ASS Altenburger Spielkarten, Avid Press + 36 more",2.0,5.0,20.0,20.0,20.0,4.0,1.07,1200,364,"Children's,  Family","Card Game, Children's Game, Number","Hand Management, Matching","Components: Traditional Playing Cards, Traditional Card Games: Eights, + 17 more",,4.4
Roundabout,Add a Brief Description,(Uncredited),,Otero Games,2.0,4.0,20.0,20.0,20.0,10.0,1.75,21,16,Abstract,Abstract Strategy,"Dice Rolling, Grid Movement, Roll / Spin and Move",,2004,5.4
Campaign Secrets,Add a Brief Description,JT Smith,,"The Game Crafter, LLC",4.0,10.0,30.0,30.0,30.0,12.0,1.33,19,15,Uncategorized,"Card Game, Humor, Political","Campaign / Battle Card Driven, Team-Based Game, Voting",,2000,4.1
Pig Dice,Add a Brief Description,(Uncredited),,Parker Brothers,,,,,,8.0,1.0,22,9,Uncategorized,"Animals, Dice, Racing","Dice Rolling, Push Your Luck",Animals: Pigs,1942,5.0
Touch and Feel,Add a Brief Description,(Uncredited),,Lagoon Games,3.0,3.0,15.0,15.0,15.0,,,1,1,Uncategorized,"Action / Dexterity, Party Game",Dice Rolling,,1993,2.0
Nak Naks,Add a Brief Description,(Uncredited),,Hasbro,2.0,4.0,10.0,10.0,10.0,5.0,1.0,11,8,Uncategorized,Action / Dexterity,"Dice Rolling, Stacking and Balancing",,2003,4.7
"Lass nichts fallen, Kleiner Rabe",Add a Brief Description,Reiner Knizia,Annet Rudolph,"Klee, KOSMOS",2.0,4.0,15.0,15.0,15.0,4.0,1.0,9,4,Family,Children's Game,"Cooperative Game, Dice Rolling, Stacking and Balancing","Animals: Crows / Ravens / Magpies, Books: Little Raven Socks",1999,5.4
National Geographic Mystery Voyage Game,Add a Brief Description,(Uncredited),,University Games,2.0,4.0,1.0,1.0,1.0,8.0,1.5,12,11,Uncategorized,Educational,,,2000,5.3
Reich: The Iron Dream of German Unification,German political landscape leading up to unification by Bismarck in the late 1800s.,Jonathan Michael,William Church,Chaosium,1.0,4.0,120.0,180.0,150.0,12.0,2.71,37,25,Wargames,"Economic, Wargame","Area Majority / Influence, Area Movement, Income, Open Drafting, Player Elimination",,1979,6.4
Lotto,Add a Brief Description,(Uncredited),"Rune Andréasson, Dick Bruna, Maurice de Bevere, Jean de Brunhoff + 9 more",(Public Domain) + 107 more,2.0,48.0,30.0,30.0,30.0,3.0,1.23,320,136,Uncategorized,"Children's Game, Party Game",,"Traditional Games: Bingo, + 16 more",1530,3.8
Time Travel Baseball,Add a Brief Description,Stanley Frohlich,,"Downey Games, Time Travel Games",1.0,2.0,30.0,30.0,30.0,,1.67,33,18,Uncategorized,Sports,Dice Rolling,"Sports: Baseball, Theme: Time Travel",1979,7.5
Sherco's Grand Slam Baseball Game,The grid on the baseball field adds some tactics to the usual statistical replay.,Steve LeShay,,"Hot Stove Games, Sherco games",1.0,2.0,60.0,60.0,60.0,8.0,2.33,66,45,Uncategorized,Sports,Dice Rolling,Sports: Baseball,1968,7.4
Global Supremacy,Add a Brief Description,Anthony Gill,,"(Web published), White Mask Productions",2.0,4.0,30.0,30.0,30.0,12.0,1.25,8,5,Wargames,"Card Game, Modern Warfare, Print & Play, Wargame",Hand Management,,1998,4.8
,Add a Brief Description,Anthony Gill,,"(Web published), White Mask Productions",3.0,6.0,30.0,30.0,30.0,12.0,1.5,4,4,Uncategorized,"Card Game, Print & Play","Auction/Bidding, Trading",,,5.5
I Bet I Know,Add a Brief Description,"Cordelia Menges, Jane Sedlmayr",,"Janecor, Inc.",2.0,6.0,60.0,60.0,60.0,10.0,2.0,11,3,Uncategorized,"Party Game, Trivia","Betting and Bluffing, Dice Rolling",,1987,5.4
Chifoumi,Add a Brief Description,Nicolas Halpern-Herla,,"Columbia Games, Strate & J, Tilsit",2.0,4.0,20.0,20.0,20.0,10.0,2.0,20,6,Abstract,Abstract Strategy,,Components: 7 x 7 Grids,1999,6.1
Xevoz,One-on-one dice-based fighting game with fully customizable Stikfas figures.,(Uncredited),,Hasbro,2.0,2.0,15.0,15.0,15.0,10.0,1.0,22,10,Uncategorized,"Collectible Components, Dice, Fighting, Science Fiction","Dice Rolling, Variable Player Powers","Collectible: Collectible Miniatures Games, Players: Two Player Only Games",2004,4.6
"No Middle Ground: The Battle for the Golan Heights, October 6 to 10, 1973",Add a Brief Description,Paul Rohrbaugh,"Kerry Anderson, Paul Rohrbaugh",Microgame Design Group,2.0,2.0,45.0,240.0,142.5,12.0,,3,10,Wargames,"Modern Warfare, Wargame",Hexagon Grid,Players: Two Player Only Games,2003,8.2
Fiasco,Add a Brief Description,David Pubrat,,Fiasco Games Company,2.0,6.0,15.0,15.0,15.0,12.0,1.25,184,66,Uncategorized,"Card Game, Renaissance",Trick-taking,,2003,6.9
Armies of Oblivion: ASL Module 12,"The module provides Axis Minors (Romanian, Hungarian, Bulgarian..etc) OOB to the ASL.","Paul Kenny, Brian Martuzas, Pete Shelling",David Pentland,Multi-Man Publishing,2.0,2.0,,,,16.0,4.48,321,162,Wargames,"Expansion for Base-game, Wargame, World War II","Hexagon Grid, Modular Board, Simulation","Game: Advanced Squad Leader, Players: Two Player Only Games",2006,8.5
El Capitán Alatriste,Add a Brief Description,Antonio Catalán,Antonio Catalán,Devir,2.0,6.0,90.0,90.0,90.0,,1.94,127,43,Uncategorized,Novel-based,"Role Playing, Roll / Spin and Move",Country: Spain,2002,5.1
ASL Action Pack #2,Add a Brief Description,"R. J. Jenulis, Pat Jonke, Kevin Meyer, Jim Rinkenberger + 4 more",,Multi-Man Publishing,2.0,2.0,,,,16.0,4.31,125,47,Wargames,"Expansion for Base-game, Wargame, World War II","Hexagon Grid, Modular Board, Simulation","Game: Advanced Squad Leader, Players: Two Player Only Games",1999,8.2
Trhyme,Guess the rhyming answers to three clues before time runs out.,"Robin Nield, Michael Nield, Linda Polaski, Richard Polaski",,"L. M. Rdeux Innovations, Inc.",2.0,2.0,,,,12.0,1.5,7,4,Uncategorized,"Party Game, Word Game",,Players: Two Player Only Games,2001,6.2
Save The World: A Cooperative Environmental Game,Add a Brief Description,Don Strachan,,Bongers,2.0,6.0,30.0,30.0,30.0,12.0,,3,3,Uncategorized,"Educational, Environmental","Cooperative Game, Roll / Spin and Move","Theme: Ecology, Theme: Environmental Protection / Degradation /…",1980,5.5
Cartel: The International Oil Game,Add a Brief Description,(Uncredited),,"Art Fair, Carlson-Guenzani Systems",2.0,6.0,,,,,,2,0,Uncategorized,Economic,Roll / Spin and Move,Theme: Oil / Gas / Petroleum,1981,5.3
Wide Open,Add a Brief Description,Darrell Simmons,,Awesome Games,2.0,4.0,45.0,45.0,45.0,,,6,5,Uncategorized,"Card Game, Racing",Dice Rolling,Sports: Auto Racing,1996,4.8
"Army Group North: The Summer Offensive Against Leningrad, 1941",Add a Brief Description,"Paul L. Van Patten, Jr.",,Strategic Studies Games,2.0,2.0,120.0,120.0,120.0,12.0,3.0,18,20,Wargames,"Wargame, World War II",Hexagon Grid,"Cities: Saint Petersburg (Russia), Country: Soviet Union, History: World War II (Eastern Front), Players: Two Player Only Games, Players: Wargames with Rules Supporting Only Two…",1982,6.6
Barbarossa: Game of the Russo-German War 1941-45,Add a Brief Description,David James Ritchie,"Ivor M. Janci, Dave LaForce","SPI (Simulations Publications, Inc.), Tactical Studies Rules (TSR)",2.0,2.0,150.0,1200.0,675.0,12.0,3.64,83,58,Wargames,"Wargame, World War II","Dice Rolling, Hexagon Grid, Ratio / Combat Results Table, Simulation","Country: Russia, Digital Implementations: VASSAL, History: World War II (Eastern Front), Players: Two Player Only Games",1986,5.4
Clash of the Titans Game,Add a Brief Description,(Uncredited),,Whitman,2.0,4.0,30.0,30.0,30.0,9.0,1.0,11,7,Uncategorized,"Movies / TV / Radio theme, Mythology","Roll / Spin and Move, Set Collection",Mythology: Greek,1981,4.8
Bastogne or Bust (Second Edition),Add a Brief Description,Chester Hendrix,,"Terran Games, Inc.",2.0,2.0,600.0,600.0,600.0,16.0,3.0,35,30,Wargames,"Wargame, World War II","Dice Rolling, Hexagon Grid, Ratio / Combat Results Table, Simulation, Zone of Control","Cities: Bastogne (Belgium), Country: Belgium, Country: USA, History: World War II (Battle of the Bulge), Players: Two Player Only Games, Players: Wargames with Rules Supporting Only Two…",1995,7.4
Chariot-Race at Carthage Circus,Add a Brief Description,Leila Ladjimi Sebai,José Pons,Alif,2.0,4.0,50.0,50.0,50.0,8.0,3.0,10,11,Uncategorized,"Ancient, Racing","Events, Roll / Spin and Move","Ancient: Carthage, Country: Tunisia, Sports: Chariot Racing, Sports: Horse Racing",1986,5.6
Four Battles in North Africa,Display your military strength in North Africa by playing four epic WWII games.,"Howard Barasch, David C. Isby, Jay A. Nelson",Redmond A. Simonsen,"SPI (Simulations Publications, Inc.)",2.0,2.0,120.0,120.0,120.0,12.0,2.31,94,63,Wargames,"Wargame, World War II","Dice Rolling, Hexagon Grid, Ratio / Combat Results Table, Simulation, Zone of Control","Country: Libya, History: World War II (Africa), Players: Two Player Only Games, Players: Wargames with Rules Supporting Only Two…, Series: Quads (SPI)",1976,6.7
BRIDG-IT,Players compete to create a path that connects their sides of the game board.,"David Gale, Robert H. Goetz",,"Hasbro, Hassenfeld Brothers Inc.",2.0,2.0,15.0,15.0,15.0,7.0,1.71,48,33,Abstract,Abstract Strategy,Tile Placement,"Components: 5 x 6 Grids, Mechanism: Connection, Players: Two Player Only Games",1960,5.3
"DMZ: The Battle for South Korea, late 1970s",Add a Brief Description,Joseph M. Balkoski,Redmond A. Simonsen,"SPI (Simulations Publications, Inc.)",2.0,2.0,2.0,2.0,2.0,12.0,2.0,32,26,Wargames,"Modern Warfare, Wargame","Hexagon Grid, Simulation","Country: Korea, Digital Implementations: VASSAL, Players: Two Player Only Games",1977,6.0
Fantasy Rules! Fast Play Rules for Miniature Wargames in the Worlds of Fantasy,Add a Brief Description,"Chip Harrison, Curtis Wright",,Chipco Games,2.0,12.0,60.0,60.0,60.0,12.0,3.4,34,20,Wargames,"Fantasy, Miniatures, Wargame","Measurement Movement, Variable Player Powers",,1996,6.8
The Great Battles of Alexander: Deluxe Edition,Virtually the complete history of Alexander the Great and the Macedonian art of war.,"Richard H. Berg, Mark Herman","Rodger B. MacGowan, Mark Simonitch",GMT Games,1.0,4.0,240.0,240.0,240.0,12.0,3.62,714,311,Wargames,"Ancient, Wargame","Dice Rolling, Grid Movement, Hexagon Grid, Movement Points, Scenario / Mission / Campaign Game, + 2 more","Ancient: Greece, Country: Greece, Game: The Great Battles of Alexander, History: Wars of Alexander the Great, Players: Wargames with Solitaire Rules, Series: Great Battles of History (GMT Games)",1995,7.7
Munchkin Blender,Add a Brief Description,Steve Jackson (I),"Aeire, John Kovalic","Pegasus Spiele, Steve Jackson Games",3.0,6.0,90.0,90.0,90.0,10.0,1.83,872,169,Uncategorized,"Card Game, Expansion for Base-game, Fighting, Humor","Dice Rolling, Trading, Variable Player Powers",Game: Munchkin,2004,5.9
End Point,Add a Brief Description,Arthur Blumberg,,Kadon Enterprises,2.0,2.0,30.0,30.0,30.0,12.0,2.0,5,5,Abstract,Abstract Strategy,Point to Point Movement,"Category: Combinatorial, Players: Two Player Only Games",1999,6.4
Normandy: The Invasion of Europe 1944,Take control of either Allied or Germans forces in this chit-based D-Day game.,Jim Dunnigan,Redmond A. Simonsen,"Simpubs Ltd., SPI (Simulations Publications, Inc.)",2.0,2.0,150.0,150.0,150.0,12.0,2.12,111,71,Wargames,"Wargame, World War II","Dice Rolling, Grid Movement, Hexagon Grid, Movement Points, Ratio / Combat Results Table, + 2 more",Players: Two Player Only Games,1971,6.0
Sinn Sens,Add a Brief Description,Brian Hersch,,Schmidt Spiele,4.0,12.0,60.0,60.0,60.0,10.0,,2,2,Uncategorized,"Party Game, Word Game","Communication Limits, Cooperative Game, Deduction, Storytelling",Word Games: Guess the Word,1995,5.5
Number Quest,Add a Brief Description,"Jack Berkovi, Edger Fineberg",,"Dorling Kindersley (DK), Ravensburger",2.0,4.0,50.0,50.0,50.0,7.0,1.33,29,26,Uncategorized,"Dice, Educational, Math, Number",Dice Rolling,,1997,5.7
Jerry Springer Show,Add a Brief Description,"Larry Balsamo, Sandra Bergeson",,"TDC Games, Inc.",3.0,6.0,60.0,60.0,60.0,8.0,,2,4,Uncategorized,"Humor, Party Game",Roll / Spin and Move,,1999,4.0
Wild 'Ahi,Add a Brief Description,"Debra Cahill, Danton Naone, Sandra L. Tyler","Debra Cahill, Danton Naone",C. W. Heileg,2.0,4.0,60.0,60.0,60.0,,2.0,5,7,Uncategorized,"Animals, Card Game",Set Collection,"Admin: Better Description Needed!, Theme: Fishing / Angling, Traditional Card Games: Rummy",2003,4.7
What's My Line?,Add a Brief Description,,Design Edge,"Endless Games (I), Lowell Toy Mfg., Noris Spiele, Past Times + 2 more",3.0,6.0,,,,,,8,10,Uncategorized,"Movies / TV / Radio theme, Party Game","Deduction, Role Playing, Roles with Asymmetric Information, Storytelling","Series: Noris-Fernsehspiele (Noris-Spiele), TV Shows: TV Game Shows",1955,4.8
Snuggly Bugs,Add a Brief Description,(Uncredited),Karen Tushingham,Spear's Games,2.0,2.0,25.0,25.0,25.0,,,4,4,Children's,"Animals, Children's Game",Tile Placement,Players: Two Player Only Games,1990,5.6
Shrink,Add a Brief Description,K. Bunny Dexter,,Hiron Games,3.0,6.0,60.0,60.0,60.0,,,1,1,Uncategorized,Humor,Area Movement,,1989,6.0
Happy Ever After,Add a Brief Description,(Uncredited),,"MB Spellen, Milton Bradley",2.0,4.0,,,,5.0,,3,2,Children's,"Children's Game, Fantasy, Movies / TV / Radio theme",Dice Rolling,Brands: Disney,1996,4.0
Spin to Win,Add a Brief Description,(Uncredited),,Spear's Games,2.0,4.0,20.0,20.0,20.0,7.0,,3,2,Uncategorized,Action / Dexterity,,,1978,4.7
Austin Poker,Bet and bluff on 4 poker hands at once to build powerful combos.,Alan D. Ernstein,,Hangman Games,3.0,6.0,,,,12.0,2.4,34,24,Uncategorized,"American West, Bluffing, Card Game","Betting and Bluffing, Hand Management",Traditional Card Games: Poker,2004,5.7
Creepy Cauldron,Add a Brief Description,(Uncredited),,"MB Giochi, MB Jeux, MB Juegos, MB Spellen + 2 more",2.0,4.0,30.0,30.0,30.0,6.0,1.0,27,8,Uncategorized,"Action / Dexterity, Children's Game, Fantasy, Horror, Humor, Racing","Roll / Spin and Move, Set Collection",Theme: Witches,1992,6.0
NOVA True Science,Add a Brief Description,Lorraine Hopping Egan,,Aristoplay,2.0,4.0,,,,8.0,,9,2,Uncategorized,"Educational, Trivia",Roll / Spin and Move,,1993,5.9
Splash,Add a Brief Description,(Uncredited),,Spear's Games,2.0,2.0,10.0,10.0,10.0,4.0,,2,3,Abstract,"Abstract Strategy, Animals, Children's Game, Racing",,"Animals: Frogs / Toads, Players: Two Player Only Games",1977,3.5
Stadtgespräch,Add a Brief Description,Peter Wichmann,Thomas Marutschke,Ravensburger,3.0,8.0,45.0,45.0,45.0,12.0,1.33,20,5,Uncategorized,Party Game,"Betting and Bluffing, Voting",,2004,5.0
Swastika,Add a Brief Description,Samuel Roy Beal,,Swastika Card Co.,3.0,5.0,,,,,,1,2,Uncategorized,Card Game,,,1907,7.0
Variello,Add a Brief Description,Wolfgang Kramer,,Selecta Spielzeug,1.0,4.0,10.0,10.0,10.0,,,1,0,Uncategorized,"Memory, Puzzle","Memory, Pattern Recognition",,2004,4.0
Elefantastico,Add a Brief Description,"Théo Wagner, Jacques Zeimet",,Zoch Verlag,2.0,6.0,15.0,15.0,15.0,4.0,,6,5,Uncategorized,"Animals, Children's Game",Tile Placement,Animals: Elephants,2004,5.5
Familienbande,Add a Brief Description,Leo Colovini,,Winning Moves Germany,2.0,4.0,20.0,20.0,20.0,8.0,1.64,630,269,"Family,  Strategy",Card Game,Hand Management,Theme: Genealogy / Heredity,2004,6.4
Moby Pick,Add a Brief Description,Luigi Ferrini,Alessandro Pierangelini,"DV Games, Mayfair Games",3.0,8.0,15.0,15.0,15.0,7.0,1.0,65,44,Uncategorized,"Animals, Card Game, Memory",Memory,Animals: Whales,2004,5.5
Jumbo & Co,Add a Brief Description,Detlef Wendt,"Fiore GmbH, Alexander Jung","ABACUSSPIELE, Swan Panasia Co., Ltd.",3.0,6.0,15.0,15.0,15.0,8.0,1.0,184,61,Uncategorized,"Animals, Bluffing, Card Game","Hand Management, Rock-Paper-Scissors, Simultaneous Action Selection","Animals: Cats, Animals: Dogs, Animals: Elephants, Animals: Mice",2004,5.9
,Lord Bran and wizard Palintar lead an assault on the underground lair of Demonicus.,"Tom Trunzo, James Trunzo",Martin Kealy,"Grenadier Models, Inc.",1.0,2.0,60.0,120.0,90.0,10.0,2.0,3,6,Uncategorized,"Adventure, Fantasy, Fighting","Dice Rolling, Events, Movement Points, Secret Unit Deployment, Track Movement, Variable Set-up","Category: Dungeon Crawler, Creatures: Dwarves & Gnomes, Series: The Great Little Game Line (Grenadier)",,5.7
Packen Wir's!,Add a Brief Description,Karl-Heinz Schmiel,,Moskito Spiele,2.0,5.0,45.0,45.0,45.0,8.0,1.67,50,14,Uncategorized,Action / Dexterity,Cooperative Game,,1992,6.2
Nasca,Add a Brief Description,Corné van Moorsel,,"Clemens Gerhards, Cwali",2.0,2.0,30.0,30.0,30.0,10.0,2.0,10,3,Abstract,Abstract Strategy,Enclosure,"Components: 10 x 11 Grids, Players: Two Player Only Games",1998,6.7
Leuthen: Frederick's Greatest Victory,Hex-and-counter game of tactical level linear warfare in the Age of Reason.,Paul Dangel,Carl Röchling,Clash of Arms Games,1.0,2.0,360.0,360.0,360.0,16.0,4.0,102,43,Wargames,"Age of Reason, Wargame","Dice Rolling, Hexagon Grid","History: Age of Kings, History: Seven Years War, Series: Battles from the Age of Reason (Clash of…",1997,8.1
Barbarians,Add a Brief Description,Giacomo Fedele,,Camelot,2.0,6.0,120.0,480.0,300.0,,2.67,13,5,Wargames,"Ancient, Wargame","Area Movement, Dice Rolling, Simulation","Ancient: Rome, Components: Map (Continental / National scale), Continents: Europe, History: Roman Empire",1993,5.2
Zorndorf,Hex-and-counter game of tactical level linear warfare in the Age of Reason.,Paul Dangel,,Clash of Arms Games,1.0,2.0,360.0,360.0,360.0,12.0,4.12,119,52,Wargames,"Age of Reason, Wargame","Dice Rolling, Hexagon Grid","History: Age of Kings, History: Seven Years War, Series: Battles from the Age of Reason (Clash of…",1996,7.5
The Peninsular War 1808-14,Add a Brief Description,David G. Watts,Wallace Nicoll,Rostherne Games,2.0,2.0,120.0,120.0,120.0,12.0,,7,4,Wargames,"Napoleonic, Wargame","Dice Rolling, Hexagon Grid","Containers: Tubes, Country: Portugal, Country: Spain, Players: Two Player Only Games",1973,5.8
Elcanto,Add a Brief Description,Kris Burm,(Uncredited),HiKu Spiele,2.0,2.0,20.0,40.0,30.0,8.0,2.0,10,5,Abstract,Abstract Strategy,"Pattern Building, Square Grid","Category: Combinatorial, Category: n in a row, Components: 8 x 8 Grids, Components: Wooden pieces & boards, Players: Two Player Only Games",2000,7.2
Holiday,Add a Brief Description,Lawrence Money,,Holdsworth Thos & Sons,2.0,6.0,30.0,30.0,30.0,8.0,1.0,29,21,Uncategorized,Travel,"Race, Roll / Spin and Move",Country: Australia,1981,6.4
The Wizard of Oz Family Board Game,Add a Brief Description,(Uncredited),(Uncredited),Mad Hatter's Toy & Game Factory,2.0,4.0,,,,8.0,1.0,9,6,Uncategorized,Novel-based,"Open Drafting, Roll / Spin and Move, Set Collection",Books: The Wizard of Oz,1999,5.4
Tahuantinsuyu,Add a Brief Description,Alan D. Ernstein,,Hangman Games,3.0,4.0,180.0,180.0,180.0,12.0,3.27,401,244,Strategy,"Civilization, Exploration","Hand Management, Line Drawing, Network and Route Building","Admin: Better Description Needed!, Country: Inca Empire",2004,7.2
Slap Jak,Add a Brief Description,(Uncredited),,International Games,2.0,4.0,10.0,10.0,10.0,,,6,3,Uncategorized,"Action / Dexterity, Card Game, Fantasy, Real-time, Science Fiction",Trick-taking,,1982,4.5
Gone Bush,Add a Brief Description,,,"Murfett Regency, Spear's Games",3.0,8.0,,,,8.0,1.0,8,6,Uncategorized,"Animals, Card Game, Educational, Environmental",,Country: Australia,1992,6.5
Juden Raus,Anti-semitic propaganda impersonating a children's game.,(Uncredited),,"Günther & Co., Dresden",2.0,6.0,,,,12.0,1.0,15,12,Uncategorized,"Dice, Political",Roll / Spin and Move,Religious: Judaism,1938,1.6
Who's the Ass?,Add a Brief Description,Wolfgang Kramer,François Bruel,"999 Games, Game Factory, Lautapelit.fi, Phalanx Games B.V.",3.0,12.0,30.0,30.0,30.0,8.0,1.25,712,221,"Family,  Party",Card Game,"Hand Management, Ladder Climbing","Animals: Donkeys, Card Games: Climbing",2004,6.1
Orgy,Add a Brief Description,Julie Prior,,"Octogo Games Limited, Paul Lamond Games Ltd",4.0,8.0,,,,18.0,,6,3,Uncategorized,"Ancient, Economic","Betting and Bluffing, Commodity Speculation, Roll / Spin and Move",Ancient: Rome,1986,4.6
