name,description,designer,artist,publisher,min_players,max_players,min_playtime,max_playtime,playing_time,min_age,complexity_rating,user_ratings,user_comments,type,category,mechanism,family,year,average_rating
This or That?,Add a Brief Description,Susan McKinley Ross,Janelle Genovese,Peaceable Kingdom,2.0,8.0,,,,6.0,,5,3,Uncategorized,Party Game,Betting and Bluffing,,2009,6.0
Mermaid Island,Watch out mermaids! The Sea Witch is on the move!,,Cynthia Jabar,"Magellan, Peaceable Kingdom",2.0,6.0,15.0,15.0,15.0,5.0,1.0,94,39,Uncategorized,Children's Game,Cooperative Game,,2011,5.1
,Add a Brief Description,,Valeria Petrone,Peaceable Kingdom,2.0,4.0,15.0,15.0,15.0,4.0,,2,1,Uncategorized,"Animals, Card Game, Children's Game, Math","Hand Management, Open Drafting",,,5.0
Crazy Mates Card Game,Add a Brief Description,,Valeria Petrone,Peaceable Kingdom,2.0,4.0,,,,5.0,,5,4,Uncategorized,"Card Game, Children's Game, Pirates","Memory, Set Collection",,2008,6.4
Slammin' Bananas Card Game,Add a Brief Description,,Valeria Petrone,Peaceable Kingdom,2.0,2.0,,,,7.0,,2,0,Uncategorized,"Action / Dexterity, Animals, Card Game, Children's Game",,"Animals: Apes / Monkeys, Food & Drink: Bananas, Players: Two Player Only Games",2008,6.3
Zaibatsu,Add a Brief Description,Froylan Rutiaga,,(Web published),2.0,4.0,120.0,120.0,120.0,14.0,2.71,61,40,Strategy,"Print & Play, Science Fiction","Dice Rolling, Modular Board, Tile Placement","Game: Zaibatsu, Theme: Cyberpunk",2010,7.0
Formula Next Generation,Add a Brief Description,Oystein Eker,Oystein Eker,"(Self-Published), (Web published)",1.0,6.0,60.0,60.0,60.0,7.0,3.0,3,3,Uncategorized,"Print & Play, Racing, Sports",Simulation,Sports: Auto Racing,2011,7.0
Columbiz,Add a Brief Description,Simone Luciani,,King International,2.0,4.0,20.0,20.0,20.0,8.0,,9,2,Uncategorized,Dice,"Dice Rolling, Pattern Building",,2011,7.6
King Square Game,Add a Brief Description,,,Polygon Corporation,2.0,4.0,,,,,,1,0,Uncategorized,Abstract Strategy,,Components: 7 x 7 Grids,1955,10.0
"Dust Tactics: Laser Sturmgrenadiere Squad – ""Laser Grenadiers""",Add a Brief Description,"Paolo Parente, Olivier Zamfirescu",Paolo Parente,Fantasy Flight Games,2.0,4.0,45.0,45.0,45.0,13.0,,36,16,Uncategorized,"Expansion for Base-game, Miniatures, Science Fiction, World War II","Action Points, Dice Rolling, Modular Board","Game: Dust (Fantasy Flight Games), Theme: Mech Warfare",2011,7.5
"Dust Tactics: Kampf Sturmgrenadieren Squad – ""Battle Grenadiers""",Add a Brief Description,"Paolo Parente, Olivier Zamfirescu",Paolo Parente,Fantasy Flight Games,2.0,4.0,45.0,45.0,45.0,13.0,3.0,27,9,Uncategorized,"Expansion for Base-game, Miniatures, Science Fiction, World War II","Action Points, Dice Rolling, Modular Board",Game: Dust (Fantasy Flight Games),2011,7.5
"Dust Tactics: Medium Panzer Walker – ""Luther / Ludwig / Lothar""",Add a Brief Description,"Paolo Parente, Olivier Zamfirescu",Paolo Parente,"Battlefront Miniatures Ltd, Fantasy Flight Games",2.0,4.0,45.0,45.0,45.0,13.0,,39,19,Uncategorized,"Expansion for Base-game, Miniatures, Science Fiction, World War II","Action Points, Dice Rolling, Modular Board","Game: Dust (Fantasy Flight Games), Theme: Mech Warfare",2011,7.8
"Dust Tactics: Sturmgrenadiere Command Squad – ""Kommandotrupp""",Add a Brief Description,"Paolo Parente, Olivier Zamfirescu",Paolo Parente,Fantasy Flight Games,2.0,4.0,45.0,45.0,45.0,13.0,,36,15,Uncategorized,"Expansion for Base-game, Miniatures, Science Fiction, World War II","Action Points, Dice Rolling, Modular Board","Game: Dust (Fantasy Flight Games), Theme: Mech Warfare",2011,7.6
"Dust Tactics: Aufklärer Sturmgrenadieren Squad – ""Recon Grenadiers""",Add a Brief Description,"Paolo Parente, Olivier Zamfirescu",Paolo Parente,Fantasy Flight Games,2.0,4.0,45.0,45.0,45.0,13.0,,25,10,Uncategorized,"Expansion for Base-game, Miniatures, Science Fiction, World War II","Action Points, Dice Rolling, Modular Board",Game: Dust (Fantasy Flight Games),2011,7.6
"Dust Tactics: Sturmgrenadiere Observer Squad and Sniper Squad – ""Special Ops Grenadiers""",Add a Brief Description,"Paolo Parente, Olivier Zamfirescu",Paolo Parente,Fantasy Flight Games,2.0,4.0,45.0,45.0,45.0,13.0,,38,13,Uncategorized,"Expansion for Base-game, Miniatures, Science Fiction, World War II","Action Points, Dice Rolling, Modular Board",Game: Dust (Fantasy Flight Games),2011,7.6
Oh Gnome You Don't!,Sell goods and avoid brawls as you roll your way around the board.,Lisa Steenson,"Jud Lively, Lance T. Miller, Two Tree Art, Lindsey Woodward",Gut Bustin' Games,2.0,5.0,90.0,90.0,90.0,13.0,1.56,152,54,Party,"Economic, Fantasy",Roll / Spin and Move,"Components: Gems/Crystals, Creatures: Dwarves & Gnomes",2011,5.7
Photo Rummy,Add a Brief Description,Miriam Chachamu,"Klaus Bender, Pragma Design",Ravensburger,2.0,4.0,,,,8.0,1.0,6,4,Uncategorized,"Educational, Travel",Set Collection,Traditional Card Games: Rummy,2000,4.7
Chimera Isle,"Even in paradise, the law of the jungle is absolute. Only the weird survive.",Kevin Lanzing,Jonathan Wojcik,"Clockwork Colossus Games, The Game Crafter, LLC",3.0,6.0,60.0,60.0,60.0,12.0,1.0,6,6,Uncategorized,"Animals, Bluffing, Card Game, Environmental, Party Game","Modular Board, Simultaneous Action Selection, Stock Holding, Voting",Islands: Fictional,2011,7.6
Geistermühle,Add a Brief Description,"Thomas Daum, Violetta Leitner",Rolf Vogt,"Drei Magier Spiele, Enigma (Bergsala Enigma), G3",2.0,4.0,20.0,20.0,20.0,5.0,1.33,72,24,Uncategorized,"Children's Game, Dice",Roll / Spin and Move,"Creatures: Ghosts, Series: Drei Magier ghost games",2011,5.9
,Add a Brief Description,"Andrea Angiolino, Pier Giorgio Paglia","Vincenzo Auletta, Dario Calì, Fabio Maiorana","(Looking for a publisher), NG International Srl.",2.0,4.0,45.0,45.0,45.0,10.0,,1,0,Uncategorized,"Aviation / Flight, Card Game, Expansion for Base-game, Wargame, World War II","Action Queue, Player Elimination, Simulation, Simultaneous Action Selection",Game: Wings of Glory,,8.0
Yggdrasil: Frigg Promo,Add a Brief Description,"Cédric Lefebvre, Fabrice Rabellino",Pierô,"Heidelberger Spieleverlag, Ludonaute, Z-Man Games",1.0,6.0,75.0,75.0,75.0,13.0,2.42,251,88,Uncategorized,"Expansion for Base-game, Mythology",Cooperative Game,"Promotional: BGG Store Promos, Promotional: Promo Cards",2011,6.9
The Last King of Scotland: The Uganda-Tanzania War 1978-1979,Add a Brief Description,Dennis Bishop,"Tim Allen, Tom Cundiff, Richard A. Dengel","Victory Point Games, White Dog Games",1.0,2.0,90.0,90.0,90.0,13.0,2.18,91,55,Wargames,"Modern Warfare, Wargame","Dice Rolling, Hexagon Grid","Continents: Africa, Country: Tanzania, Country: Uganda, History: Cold War, Players: Games with Solitaire Rules, Region: East Africa",2011,6.7
KWIKORD (Kwik Word),Add a Brief Description,,,(Self-Published),2.0,2.0,10.0,10.0,10.0,9.0,,2,1,Uncategorized,"Card Game, Word Game",Paper-and-Pencil,,2008,6.2
Monopoly: Harrow School Edition,Add a Brief Description,,,Hasbro,2.0,8.0,90.0,90.0,90.0,,,1,0,Uncategorized,"Economic, Negotiation","Auction/Bidding, Player Elimination, Roll / Spin and Move, Set Collection, Trading","Country: England, Country: United Kingdom",2010,2.0
Monopoly: Alton Towers Resort Edition,Add a Brief Description,Charles Darrow,,"Hasbro, Parker Brothers",2.0,8.0,90.0,90.0,90.0,8.0,,5,2,Uncategorized,"Economic, Negotiation","Auction/Bidding, Player Elimination, Roll / Spin and Move, Set Collection, Trading",,2010,6.3
Monopoly: Girlguiding UK Edition,Add a Brief Description,,,Winning Moves UK Ltd.,2.0,10.0,90.0,90.0,90.0,8.0,,1,1,Uncategorized,"Economic, Negotiation","Auction/Bidding, Player Elimination, Roll / Spin and Move, Set Collection, Trading","Country: United Kingdom, Series: Monopoly-Like, Theme: Scouting / Guiding",2009,2.0
Monopoly: California Centers Magazine Collector's Edition,Add a Brief Description,,,The Op,2.0,6.0,90.0,90.0,90.0,,,1,0,Uncategorized,"Economic, Negotiation","Auction/Bidding, Player Elimination, Roll / Spin and Move, Set Collection, Trading","Game: Monopoly (Official), Promotional: Promo Board Games, States: California",2008,2.0
War of Wonders,Add a Brief Description,Simone Luciani,Adriano Sandroni,Limana Umanita Edizioni,2.0,2.0,30.0,30.0,30.0,12.0,3.0,23,1,Uncategorized,"Card Game, Science Fiction, World War II","Action Points, Hand Management","Players: Two Player Only Games, Theme: Superheroes",2011,7.3
Octoverso,Add a Brief Description,Laurence Alsac,,Envie De Jouer,2.0,2.0,15.0,15.0,15.0,10.0,2.0,15,8,Uncategorized,Word Game,Tile Placement,Players: Two Player Only Games,2009,6.2
Μονοκράτορας,Add a Brief Description,D. Karavias,D. Karavias,MIKA,2.0,4.0,30.0,30.0,30.0,10.0,2.0,26,3,Uncategorized,"Adventure, Dice, Exploration, Fantasy, Fighting, + 2 more","Area Movement, Chit-Pull System, Dice Rolling, Modular Board, Open Drafting, + 3 more",Series: Drakborgen,1992,6.3
Conquest Tactics,Add a Brief Description,"Andy Niggles, Tony Nowacki, Tom Rubino","Don Aguillo, Rodrigo Salazar, Raf Salazar, Jesse Young",Zeitgeyser LLC,2.0,2.0,60.0,60.0,60.0,13.0,2.71,40,23,Customizable,"Card Game, Fantasy, Wargame","Action Points, Hand Management","Crowdfunding: Kickstarter, Players: Two Player Only Games",2011,6.5
,Add a Brief Description,,,Melissa & Doug,1.0,10.0,15.0,15.0,15.0,4.0,,6,5,Uncategorized,"Action / Dexterity, Children's Game, Memory","Memory, Pattern Recognition",Theme: Food / Cooking,,5.7
Coronation,Add a Brief Description,Sergey Golubkin,Sergey Dulin,"Fantasy World, Inc., Hobby World",2.0,6.0,40.0,40.0,40.0,10.0,1.67,48,8,Uncategorized,"Deduction, Novel-based","Area Movement, Cooperative Game",Cities: Moscow (Russia),2010,6.0
Spontuneous,Be a human jukebox and sing out songs that contain the trigger-words.,Rob Ridgeway,,"Plasto, Spontuneous Games, WOW! (What a World of Entertainment AB)",4.0,10.0,30.0,30.0,30.0,13.0,1.0,116,40,Uncategorized,"Music, Party Game","Memory, Singing",,2010,5.3
Mister Mailman Junior,Add a Brief Description,,,"GameBrotherZ, Pierre Belvédère, Scandinavian Trend Company",2.0,4.0,30.0,30.0,30.0,8.0,,6,5,Uncategorized,Children's Game,"Pick-up and Deliver, Roll / Spin and Move",Theme: Mail / Stamps / The Post Office,2011,5.6
Boo,Add a Brief Description,,,"GameBrotherZ, Scandinavian Trend Company",1.0,6.0,15.0,15.0,15.0,5.0,,3,1,Uncategorized,Children's Game,Roll / Spin and Move,,2011,5.0
The Army Game,Add a Brief Description,,,Bell,2.0,5.0,,,,,,1,2,Uncategorized,Movies / TV / Radio theme,Roll / Spin and Move,,1959,5.0
BattleTech: Record Sheets – 3050 Upgrade,Add a Brief Description,"Herbert A. Beas II, Randall N. Bills, David L. McCulloch, Joel Steverson","Ray Arrastia, Jared Blando, Doug Chaffee, Brent Evans + 4 more",Catalyst Game Labs,2.0,6.0,120.0,120.0,120.0,14.0,4.0,6,3,Uncategorized,"Expansion for Base-game, Fighting, Miniatures, Science Fiction, Wargame","Dice Rolling, Hexagon Grid, Role Playing, Variable Player Powers","Game: BattleTech, Theme: Mech Warfare",2010,6.7
Devil's Advocate,Add a Brief Description,Andrew Juell,,(Web published),2.0,2.0,,,,6.0,,4,0,Uncategorized,Abstract Strategy,"Paper-and-Pencil, Pattern Building, Variable Player Powers",Players: Two Player Only Games,2010,4.5
Monopoly: Emergency Medical Services Edition,Add a Brief Description,,,The Op,2.0,6.0,,,,,,3,1,Uncategorized,"Economic, Medical, Negotiation","Auction/Bidding, Player Elimination, Roll / Spin and Move, Set Collection, Trading",Admin: Better Description Needed!,2010,6.0
Monopoly: Firefighters Edition,The game of Monopoly with a firefighting theme.,,,The Op,2.0,6.0,90.0,90.0,90.0,8.0,,3,1,Uncategorized,"Economic, Negotiation","Auction/Bidding, Player Elimination, Roll / Spin and Move, Set Collection, Trading",Theme: Firefighting,2009,4.3
Monopoly: Law Enforcement Edition,Add a Brief Description,,,The Op,2.0,6.0,90.0,90.0,90.0,8.0,1.0,4,1,Uncategorized,"Economic, Negotiation","Auction/Bidding, Player Elimination, Roll / Spin and Move, Set Collection, Trading",,2010,6.3
Hive Mind,Add a Brief Description,E. Nate Kurth,,(Looking for a publisher),3.0,6.0,15.0,15.0,15.0,12.0,3.0,1,1,Uncategorized,"Adventure, Card Game, Fighting, Horror, Science Fiction","Campaign / Battle Card Driven, Team-Based Game, Variable Player Powers",Creatures: Aliens / Extraterrestrials,2011,5.0
The Big Idea,Add a Brief Description,James Ernest,Stéphane Boutin,"Arclight Games, Broadway Toys LTD, Funforge, Heidelberger Spieleverlag, Hobby World",3.0,6.0,25.0,25.0,25.0,8.0,1.0,324,98,Party,Party Game,"Storytelling, Voting",,2011,6.0
Roundhammer 1943,Add a Brief Description,Yves le Quellec,Yves le Quellec,Hexasim,,,,,,,2.91,47,37,Wargames,"Wargame, World War II","Dice Rolling, Hexagon Grid, Simulation",,2011,7.9
Freddy vs. Jason Forest of Fear Game,Add a Brief Description,,,NECA,2.0,2.0,30.0,30.0,30.0,14.0,1.0,14,4,Uncategorized,"Horror, Miniatures",,"Movies: A Nightmare on Elm Street, Movies: Friday the 13th, Movies: Horror Movies, Players: Two Player Only Games",2010,5.0
Heroica: Draida,Dungeon crawl through the cave on the beach--LEGO style.,"Bastiaan Brederode, Cephas Howard, Thomas Robert Van der Heiden",Thomas Robert Van der Heiden,LEGO,2.0,2.0,5.0,10.0,7.5,7.0,1.48,471,122,Children's,Dice,"Modular Board, Roll / Spin and Move","Players: Two Player Only Games, Series: LEGO Games, Series: LEGO Heroica, Toys: LEGO",2011,5.9
Heroica: Waldurk,Dungeon crawl through the haunted forest--LEGO style.,"Nicolas Assenbrunner, Cephas Howard, Thomas Robert Van der Heiden",Thomas Robert Van der Heiden,LEGO,2.0,3.0,15.0,15.0,15.0,8.0,1.32,544,135,"Children's,  Family","Adventure, Fantasy","Dice Rolling, Modular Board, Roll / Spin and Move","Series: LEGO Games, Series: LEGO Heroica, Toys: LEGO",2011,6.0
Heroica: Nathuz,Dungeon crawl--LEGO-style--in the caverns of the bat lord.,"Bastiaan Brederode, Cephas Howard, Thomas Robert Van der Heiden",Thomas Robert Van der Heiden,LEGO,2.0,3.0,15.0,15.0,15.0,8.0,1.54,502,126,"Children's,  Family","Adventure, Dice, Fantasy","Dice Rolling, Modular Board, Roll / Spin and Move","Series: LEGO Games, Series: LEGO Heroica, Toys: LEGO",2011,6.0
Texas Nukem,Add a Brief Description,Harald Enoksson,Murat Cengiz,Mondainai,3.0,6.0,120.0,120.0,120.0,12.0,2.5,10,6,Uncategorized,"Bluffing, Wargame","Action Points, Area Majority / Influence, Area Movement, Betting and Bluffing, Hexagon Grid, + 2 more",,2011,6.9
Il gioco del Bunga Bunga,Add a Brief Description,"Gaetano Gennai, Davide Tafuni",,Cowsheep,5.0,11.0,45.0,45.0,45.0,18.0,1.0,7,2,Uncategorized,"Action / Dexterity, Deduction, Humor, Mature / Adult, Party Game, + 2 more","Open Drafting, Roll / Spin and Move",,2010,5.6
Heroica: Fortaan,Dungeon crawl--LEGO style.,"Nicolas Assenbrunner, Cephas Howard, Thomas Robert Van der Heiden",Thomas Robert Van der Heiden,LEGO,2.0,4.0,20.0,20.0,20.0,8.0,1.42,890,285,Family,"Adventure, Dice, Fantasy","Dice Rolling, Modular Board, Roll / Spin and Move","Series: LEGO Games, Series: LEGO Heroica, Toys: LEGO",2011,6.0
The Constitution Quest Game,Add a Brief Description,"David Barret, Joel Barret, Pam Barret",Jennifer Chilcote,"Cognitive Square, Inc.",2.0,4.0,60.0,60.0,60.0,13.0,,8,2,Uncategorized,"American Revolutionary War, Educational, Trivia",Roll / Spin and Move,"Country: USA, Holidays: 4th of July",2011,7.1
Chessgammon,Add a Brief Description,,,"(Self-Published), (Web published)",2.0,2.0,60.0,60.0,60.0,8.0,2.0,1,1,Uncategorized,"Abstract Strategy, Dice","Dice Rolling, Roll / Spin and Move","Players: Two Player Only Games, Traditional Games: Backgammon, Traditional Games: Chess",2009,4.0
"Dust Tactics: Medium Assault Walker – ""Hot Dog / Pounder / Steel Rain / Mickey""",Add a Brief Description,"Paolo Parente, Olivier Zamfirescu",Paolo Parente,"Battlefront Miniatures Ltd, Fantasy Flight Games",2.0,4.0,45.0,45.0,45.0,13.0,,40,19,Uncategorized,"Expansion for Base-game, Miniatures, Science Fiction, World War II","Action Points, Dice Rolling, Modular Board","Game: Dust (Fantasy Flight Games), Theme: Mech Warfare",2011,8.2
Coffee,Add a Brief Description,Néstor Romeral Andrés,Néstor Romeral Andrés,Ducosim + 1 more,2.0,2.0,20.0,20.0,20.0,6.0,2.71,66,41,Abstract,Abstract Strategy,Pattern Building,"Category: Combinatorial, Components: 5 x 5 Grids, Digital Implementations: igGameCenter, Food & Drink: Coffee, Players: Two Player Only Games",2011,7.0
ATS TT: Drop Zone Normandy,Add a Brief Description,Ray Tapio,,"Critical Hit, Inc.",2.0,2.0,60.0,60.0,60.0,,4.0,9,6,Wargames,"Wargame, World War II",Hexagon Grid,"Players: Two Player Only Games, Series: Advanced Tobruk System (Critical Hit)",2011,7.2
Ouro de Tolo,Add a Brief Description,"Sérgio Halaban, André Zatz",David Prieto,Ceilikan Jogos,3.0,6.0,40.0,40.0,40.0,8.0,1.17,73,18,Family,"American West, Card Game","Hand Management, Push Your Luck, Set Collection",,2011,6.7
,"A Monopoly clone set in the city of Vancouver, British Columbia, Canada.",,,Late for the Sky Production Company,2.0,6.0,,,,8.0,,4,1,Uncategorized,"Economic, Negotiation","Auction/Bidding, Roll / Spin and Move, Set Collection","Cities: Vancouver (Canada), Series: ... in a Box (Late for the Sky)",,6.1
Cheroli,Add a Brief Description,Karsten Adlung,(Uncredited),Adlung-Spiele,2.0,6.0,45.0,45.0,45.0,8.0,,1,2,Uncategorized,Abstract Strategy,Modular Board,,1990,7.0
,Add a Brief Description,,,Outset Media,2.0,6.0,,,,8.0,,2,1,Uncategorized,"Economic, Negotiation","Auction/Bidding, Roll / Spin and Move, Set Collection","Cities: Vancouver (Canada), Series: Monopoly-Like",,4.5
Scotland Yard: The Hunt for Mister X,Add a Brief Description,Gunter Baars,,Ravensburger,2.0,4.0,25.0,15.0,20.0,8.0,1.44,384,89,"Abstract,  Family","Deduction, Murder/Mystery, Transportation",Point to Point Movement,"Characters: Mister X, Cities: London (England, UK), Components: Map (City Scale), Country: England, Players: One versus Many, Theme: Police",2011,5.9
Kalandozás a vadnyugaton,Add a Brief Description,,,Minerva,2.0,6.0,60.0,60.0,60.0,6.0,1.0,6,1,Uncategorized,Children's Game,Roll / Spin and Move,,1984,4.2
Infantry Attacks: The Mouse that Roared – Estonia's Freedom War,Add a Brief Description,John Stafford,Susan Robinson,Avalanche Press Ltd.,2.0,2.0,30.0,30.0,30.0,12.0,,5,6,Uncategorized,"Expansion for Base-game, Wargame, World War I","Dice Rolling, Hexagon Grid","Country: Estonia, Players: Two Player Only Games, Series: Infantry Attacks (Avalanche Press)",2011,8.6
Snag,Add a Brief Description,David E. Whitcher,,Blue Panther,2.0,4.0,20.0,20.0,20.0,8.0,1.0,1,2,Uncategorized,"Dice, Party Game","Dice Rolling, Pattern Recognition",,2011,4.0
1835: Schlesien,Add a Brief Description,John Bohrer,Wolfram Janich,"(Self-Published), Rail Gamer",3.0,7.0,360.0,360.0,360.0,16.0,,5,6,Uncategorized,"Expansion for Base-game, Trains",Network and Route Building,"Country: Germany, Series: 18xx",2002,6.6
,Add a Brief Description,,,"(Unknown), Alga",2.0,4.0,,,,7.0,,1,1,Uncategorized,Abstract Strategy,Mancala,"Category: Combinatorial, Cities: Luxor (Egypt), Traditional Games: Mancala",,3.5
,Add a Brief Description,,,Verlag Dr. Rudolf Erhard,1.0,4.0,30.0,30.0,30.0,8.0,,1,1,Uncategorized,"Dice, Sports",Dice Rolling,Sports: Winter Sports,,2.0
Bild: Das Quiz,Add a Brief Description,,,Noris Spiele,1.0,6.0,60.0,60.0,60.0,8.0,,2,2,Uncategorized,Trivia,Roll / Spin and Move,,2008,4.5
Kabaleo,Add a Brief Description,Jean-Luc Renaud,,"FoxMind, Gigamic",2.0,4.0,15.0,15.0,15.0,8.0,1.35,382,91,Abstract,"Abstract Strategy, Bluffing, Deduction",Tile Placement,"Containers: Hexagonal Boxes, Digital Implementations: Board Game Arena, Digital Implementations: Boiteajeux",2011,5.3
Dungeons & Dragons Starter Set,Add a Brief Description,Bill Slavicsek,Mari Kolkowsky,Wizards of the Coast,2.0,6.0,60.0,60.0,60.0,12.0,2.96,532,219,Uncategorized,"Adventure, Fantasy","Dice Rolling, Role Playing","Setting: Dungeons & Dragons, Versions & Editions: Board Game Versions of…",2008,7.7
Streifen,Add a Brief Description,"Rudi Hoffmann, Peter Neugebauer",,Rowohlt Taschenbuch Verlag GmbH,2.0,4.0,25.0,25.0,25.0,8.0,1.0,3,1,Uncategorized,"Abstract Strategy, Dice","Enclosure, Paper-and-Pencil, Roll / Spin and Move",,1993,6.3
Zed Deck,Add a Brief Description,Chris Fee,,(Web published),1.0,1.0,5.0,5.0,5.0,12.0,1.0,51,35,Thematic,"Card Game, Print & Play, Zombies",,"Creatures: Zombies, Misc: No Table Needed, Players: Games with Solitaire Rules, Players: Solitaire Only Card Games, Players: Solitaire Only Games",2011,6.3
