name,description,designer,artist,publisher,min_players,max_players,min_playtime,max_playtime,playing_time,min_age,complexity_rating,user_ratings,user_comments,type,category,mechanism,family,year,average_rating
That's My Sundae!,That’s My Sundae! is a dessert dreamland where everyone screams for ice cream!,Stephen Brieloff,Achmad Lukman,(Self-Published),2.0,6.0,15.0,15.0,15.0,8.0,,1,0,Uncategorized,Card Game,"Score-and-Reset Game, Set Collection, Take That",Food & Drink: Ice Cream & Gelato,2020,8.0
Munchkin Warhammer: Age of Sigmar – Chaos and Order,112 more cards for Munchkin Warhammer: Age of Sigmar.,Andrew Hackard,John Kovalic,"Pegasus Spiele, Steve Jackson Games",3.0,6.0,60.0,90.0,75.0,12.0,,7,3,Uncategorized,"Card Game, Expansion for Base-game, Fantasy, Fighting, Horror, Humor","Dice Rolling, Hand Management, Take That, Variable Player Powers",Game: Munchkin,2020,7.3
DIVOC,An anti-social distancing abstract strategy game.,Néstor Romeral Andrés,Néstor Romeral Andrés,nestorgames,2.0,2.0,5.0,30.0,17.5,8.0,2.0,5,0,Uncategorized,Abstract Strategy,Stacking and Balancing,"Category: Combinatorial, Components: 7 x 7 Grids, Players: Two Player Only Games",2020,7.2
DNGN,Solo print and play minimalist styled dungeon crawl with a branching campaign.,Barny Skinner,,(Web published),1.0,1.0,30.0,60.0,45.0,12.0,,18,15,Uncategorized,"Adventure, Fantasy, Fighting, Print & Play","Action Points, End Game Bonuses, Events, Hexagon Grid, Modular Board, + 8 more",,2020,7.8
One Card Dungeon,A Dungeon Crawl played on a single card.,Barny Skinner,Marco Salogni,Little Rocket Games + 5 more,1.0,1.0,15.0,60.0,37.5,10.0,1.73,384,105,Strategy,"Fantasy, Fighting","Action Points, Dice Rolling, End Game Bonuses, Grid Movement, Line of Sight, + 7 more","Category: Dungeon Crawler, Contests: 1 Card PnP Design, Digital Implementations: Tabletopia, Players: Solitaire Only Games",2021,6.8
Heroes of Normandie: Big Red One Edition,"Skirmish-sized combat in the Normandy country side, Hollywood style!",Yann and Clem,"Olivier Derouetteau, Ruben Megido, Pixel Vengeur, Max Simoneau, Yann and Clem",Devil Pig Games,2.0,2.0,30.0,60.0,45.0,14.0,3.15,163,66,Wargames,"Wargame, World War II","Dice Rolling, Grid Movement, Variable Player Powers","Digital Implementations: TableTop Simulator Mod…, Players: Wargames with Rules Supporting Only Two…, Series: Heroes System Tactical Scale World War 2",2022,8.5
Five Leagues from the Borderlands: Warband Pack 1 – Dwarf Expeditions,Add Dwarves in your solo Five Leagues adventures,Ivan Sorensen,,Nordic Weasel Games,1.0,1.0,30.0,30.0,30.0,13.0,,1,0,Uncategorized,"Expansion for Base-game, Wargame","Scenario / Mission / Campaign Game, Solo / Solitaire Game","Players: Games with Solitaire Rules, Players: Solitaire Only Games",2020,8.0
Cartographers: Map Pack 2 – Affril: Plane of Knowledge,Explore a world covered by gray sea and chart the secrets of the purplestone islands.,"Jordy Adan, John Brieger",Lucas Ribeiro,Thunderworks Games + 5 more,1.0,75.0,30.0,45.0,37.5,10.0,2.0,416,168,Uncategorized,"Expansion for Base-game, + 2 more","Bingo, Grid Coverage, Line Drawing, Paper-and-Pencil","Components: Polyominoes, Crowdfunding: Kickstarter, Game: Cartographers, Players: Games with Solitaire Rules, Setting: World of Ulos",2021,7.9
Cartographers: Map Pack 1 – Nebblis: Plane of Flame,"Explore a hot, desolate world and chart the destruction of a volcano.","Jordy Adan, John Brieger",Lucas Ribeiro,Thunderworks Games + 5 more,1.0,75.0,30.0,45.0,37.5,10.0,1.75,449,163,Uncategorized,"Expansion for Base-game, + 2 more","Bingo, Grid Coverage, Line Drawing, Paper-and-Pencil","Components: Polyominoes, Crowdfunding: Kickstarter, Game: Cartographers, Players: Games with Solitaire Rules, Setting: World of Ulos, Theme: Volcanoes",2021,8.0
Cartographers: Map Pack 3 – Undercity: Depths of Sabek,Explore the labyrinth below a capital city and chart a safe route to the surface.,"Jordy Adan, John Brieger",Lucas Ribeiro,Thunderworks Games + 5 more,1.0,75.0,30.0,45.0,37.5,10.0,2.0,381,157,Uncategorized,"Expansion for Base-game, + 2 more","Bingo, Grid Coverage, Line Drawing, Paper-and-Pencil","Components: Polyominoes, Crowdfunding: Kickstarter, Game: Cartographers, Players: Games with Solitaire Rules, Setting: World of Ulos",2021,7.9
Five Nights at Freddy's: Survive 'Til 6AM,Play in solo mode or go head-to-head with another player. Can you survive 'til 6AM?,Funko Games,,Funko Games,1.0,2.0,20.0,20.0,20.0,13.0,2.0,111,33,Uncategorized,"Horror, Video Game Theme","Dice Rolling, Simultaneous Action Selection, Solo / Solitaire Game","Players: Games with Solitaire Rules, Video Game Theme: Five Nights at Freddy's",2020,6.4
Elf: Snowball Showdown,"In this frigid card-based snowball fight, the last elf standing wins!",Funko Games,,Funko Games,3.0,6.0,20.0,20.0,20.0,6.0,1.0,33,12,Uncategorized,"Card Game, Children's Game, Fighting, Movies / TV / Radio theme","Dice Rolling, Player Elimination, Set Collection","Holidays: Christmas, Series: Stocking Stuffers (Funko)",2020,5.8
Christmas Story: A MAJOR Card Game,"A lively game of ""take that"" and family laughs just in time for the holidays!",Funko Games,,Funko Games,3.0,6.0,15.0,15.0,15.0,8.0,1.0,48,14,Uncategorized,"Card Game, Movies / TV / Radio theme","Take That, Trading","Holidays: Christmas, Series: Stocking Stuffers (Funko)",2020,5.7
Frosty the Snowman: Follow the Leader,Work together as a family to help Frosty parade through town!,Funko Games,,Funko Games,2.0,4.0,15.0,15.0,15.0,4.0,1.0,34,13,Uncategorized,"Card Game, Children's Game, Movies / TV / Radio theme","Cooperative Game, Variable Set-up","Holidays: Christmas, Series: Stocking Stuffers (Funko)",2020,6.3
National Lampoon's Christmas Vacation: Twinkling Lights Game,Beautiful tile-laying game to get the perfect light display!,Funko Games,,Funko Games,2.0,4.0,20.0,20.0,20.0,8.0,1.0,95,24,Uncategorized,Movies / TV / Radio theme,"Pattern Building, Tile Placement","Holidays: Christmas, Series: Stocking Stuffers (Funko)",2020,6.1
Valhalla: Warriors of Asgard,Magical warriors and even Heimdall himself join the battle for glory,Łukasz Woźniak,Barbara Gołębiewska,Go On Board,1.0,6.0,30.0,60.0,45.0,13.0,,20,9,Uncategorized,"Expansion for Base-game, + 5 more","Dice Rolling, Hand Management, Open Drafting, Set Collection, Take That, Variable Player Powers",Crowdfunding: Kickstarter,2019,7.5
Second Great War at Sea: Caspian Princes,"A small, quick game based on Second World War at Sea",Michael Bennighof,Susan Robinson,Avalanche Press Ltd.,2.0,2.0,,,,,,6,6,Uncategorized,"Nautical, Wargame",,"Players: Two Player Only Games, Series: Second Great War (Avalanche Press), Series: Second World War at Sea (Avalanche Press)",2020,7.2
Valhalla: Riders of War,Activate the Riders of War to roll even more dice in the battle for glory!,Łukasz Woźniak,Barbara Gołębiewska,Go On Board,1.0,6.0,30.0,60.0,45.0,13.0,,22,8,Uncategorized,"Expansion for Base-game, + 5 more","Dice Rolling, Hand Management, Open Drafting, Set Collection, Take That, Variable Player Powers",Crowdfunding: Kickstarter,2019,7.5
Naramata,Tour guides attempt to satisfy tourists based on the real Naramata wine country.,Chris Dias,"Noah Adelman, Jason Boles, Nick Greenwood",Dias Ex Machina Games,1.0,4.0,60.0,180.0,120.0,10.0,2.0,24,17,Uncategorized,"Exploration, Travel","End Game Bonuses, Open Drafting, Point to Point Movement, Set Collection, Variable Player Powers","Admin: Upcoming Releases, Components: Game Trayz Inside, Country: Canada, Digital Implementations: Tabletopia, Food & Drink: Wine",2021,7.5
Truth or Drink: The Card Game,Drink or divulge in this modular drinking card game.,,,CUT Games,3.0,8.0,30.0,60.0,45.0,21.0,1.0,29,7,Uncategorized,"Humor, Mature / Adult, Party Game",Player Judge,"Category: Drinking Games, Crowdfunding: Kickstarter, Mechanism: Judging Games",2019,6.5
Funkoverse Strategy Game: Harry Potter 102,Welcome back to Hogwarts! Your favorite professors are ready to battle for points!,Prospero Hall,,Funko Games,2.0,4.0,20.0,60.0,40.0,10.0,2.0,144,28,Uncategorized,"Collectible Components, Fighting, Miniatures","Action Points, Dice Rolling, Grid Movement, Variable Player Powers","Books: Harry Potter, Game: Funkoverse Strategy Game – Harry Potter, Series: Funkoverse Strategy Game",2020,7.0
Bunny Party at Maple Valley,Bunnies building alliances and decorating for a space-themed party,Evan Gibbs,Holly Fowler,Evan's Games,3.0,4.0,20.0,30.0,25.0,8.0,1.5,16,18,Uncategorized,"Animals, Card Game, Humor","Hand Management, Negotiation, Once-Per-Game Abilities, Open Drafting, Semi-Cooperative Game, Trading","Animals: Rabbits, Crowdfunding: Kickstarter, Digital Implementations: Tabletopia, Theme: Anthropomorphic Animals",2021,7.0
King's Forge: Queen's Jubilee,Add a Brief Description,Nick Sibicky,"Jacqui Davis, Jonathan Kirtz, Denis Martynets",Starling Games (II),2.0,4.0,45.0,60.0,52.5,14.0,,16,6,Uncategorized,"Card Game, Dice, Expansion for Base-game, Fantasy","Dice Rolling, Pattern Building, Worker Placement",,2020,7.3
DC HeroClix: Icons Starter Set,Battle with pre-painted DC Superhero characters without off-table records.,,,"Topps, WizKids (I)",2.0,2.0,,,,8.0,,3,0,Uncategorized,"Collectible Components, Comic Book / Strip, Dice, Miniatures","Dice Rolling, Variable Player Powers","Collectible: Collectible Miniatures Games, Comic Books: Batman, Comic Books: DC Universe, Components: Clix, Players: Two Player Only Games, Theme: Superheroes",2005,4.3
Cartographers: Skills Mini Expansion 2,Spend your coins wisely to activate 8 new special skills.,"Jordy Adan, John Brieger","JJ Ariosa, Luis Francisco, Lucas Ribeiro","Ogry Games, Pegasus Spiele, Reflexshop, Thunderworks Games",1.0,100.0,30.0,45.0,37.5,10.0,,256,135,Uncategorized,"Expansion for Base-game, Fantasy, Territory Building",Line Drawing,"Game: Cartographers, Promotional: Promo Cards, Setting: World of Ulos",2021,7.6
Tackle,"Tackle, ruck, scrum... score tries !",Martin Talbot,,(Self-Published),2.0,2.0,,,,,,2,0,Uncategorized,Sports,Dice Rolling,"Players: Two Player Only Games, Sports: Rugby",2015,6.5
Two Player Liars Dice,"Roll dice, take a chance, and bluff your way to victory in this game of luck!",Richard Borg,(Uncredited),"L4 Studios, Mr. B Games",2.0,2.0,15.0,15.0,15.0,6.0,,5,2,Uncategorized,"Bluffing, Dice, Party Game","Betting and Bluffing, Dice Rolling, Player Elimination","Mechanism: Bluffing – Dice Cup, Players: Two Player Only Games, Versions & Editions: Two-Player Versions of…",2020,5.9
Wok and Roll,Choose and combo your dice rolls to cook the best dishes in town.,Daryl Chow,,Origame,1.0,5.0,30.0,45.0,37.5,10.0,1.75,220,39,Uncategorized,Dice,"Chaining, Dice Rolling, Paper-and-Pencil, Set Collection","Continents: Asia, Country: Singapore, Digital Implementations: Tabletopia, Mechanism: Roll-and-Write, Theme: Food / Cooking",2020,7.0
Kesse-Tu Fa Là?,Make your friends guess the card and let your team win !,,,Ludik Québec,2.0,20.0,20.0,20.0,20.0,16.0,,4,1,Uncategorized,"Humor, Party Game, Trivia","Acting, Open Drafting",,2017,6.3
Cerberus: Treasures of the Underworld,An Expansion for Cerberus,Pierre Buty,"Jules Dubost, Pierre Ples","La Boîte de Jeu, Origames",3.0,7.0,30.0,60.0,45.0,10.0,,36,5,Uncategorized,"Expansion for Base-game, + 3 more","Cooperative Game, Negotiation",,2020,7.5
Lilypads,Manipulate lilypads to achieve objectives whilst avoiding the attention of the frog.,James Emmerson,James Hitchmough,Board Game Hub,1.0,2.0,20.0,40.0,30.0,8.0,,12,13,Uncategorized,"Abstract Strategy, Card Game, Print & Play","Cooperative Game, Pattern Building, Solo / Solitaire Game, Variable Set-up","Components: 3 x 3 Grids, Crowdfunding: Kickstarter, Players: Games with Solitaire Rules",2020,7.2
Skal du være fræk!?,"Throw rude, but fun, insults and compliments at your friends.",Eline Navone Svendsen,(Uncredited),Game InVentorS,3.0,6.0,30.0,45.0,37.5,15.0,,1,2,Uncategorized,"Card Game, Humor, Mature / Adult, Party Game, Word Game","Hand Management, Simultaneous Action Selection",,2020,2.0
Wyrd: The Descent,The Wyrdsong is calling... Venture into ancient Hollows where lurking Horrors await.,E.J. Taylor,E.J. Taylor,The Dark Age,1.0,1.0,1.0,30.0,15.5,12.0,1.33,10,7,Uncategorized,"Ancient, Dice, Exploration, Fantasy, Fighting, + 2 more","Critical Hits and Failures, Dice Rolling, Map Addition, Modular Board, Paper-and-Pencil, + 5 more","Category: Dungeon Crawler, Contests: Solitaire Print & Play, Players: Games with Solitaire Rules, Players: Solitaire Only Games",2020,8.0
B Movies,Is your script good enough to become a cult classic?,Yann and Clem,Chris Byer,Kolossal Games + 1 more,3.0,6.0,30.0,45.0,37.5,12.0,1.0,53,29,Uncategorized,"Horror, Humor, Movies / TV / Radio theme, Party Game","Storytelling, Voting","Theme: Movie Industry, + 2 more",2021,6.1
Бэнг! Звёздные Войны,"Be the last one standing after a tense shootout in a Galaxy Far, Far Away!",Emiliano Sciarra,,Hobby World,4.0,7.0,20.0,40.0,30.0,12.0,,24,1,Uncategorized,"Bluffing, Card Game, Deduction, Fighting, Party Game, Space Exploration","Hand Management, Kill Steal, Player Elimination, Take That, Team-Based Game, Variable Player Powers",Game: BANG!,2020,6.7
Swordpoint: Ancient and Medieval Wargames Rules – Second Edition,Big Battles Miniatures Wargame rules,Martin Gibbins,,Gripping Beast,2.0,2.0,120.0,180.0,150.0,12.0,,1,0,Uncategorized,"Ancient, Book, Medieval, Miniatures, Wargame","Dice Rolling, Measurement Movement, Simulation",Players: Two Player Only Games,2020,10.0
Yogarrr!,Become a pirate doing yoga by balancing parrots on your body!,Greg Preslicka,,MGA Games,2.0,10.0,20.0,30.0,25.0,4.0,1.0,11,4,Uncategorized,"Action / Dexterity, Party Game, Pirates",Push Your Luck,,2020,6.4
Magna Roma,Build the greatest Roman city in this tile placement board game.,Matteo De Nardis,"Jose David Lanza Cebrian, Sara Stanoeska",Archona Games + 1 more,1.0,4.0,30.0,90.0,60.0,12.0,2.67,234,75,Strategy,"Ancient, City Building, Civilization","End Game Bonuses, Highest-Lowest Scoring, Open Drafting, Pattern Building, Solo / Solitaire Game, + 3 more","Admin: Upcoming Releases, Ancient: Rome, Components: 5 x 5 Grids, Crowdfunding: Kickstarter, Digital Implementations: Tabletopia",2022,7.2
Sherlock Holmes: Enquêtes Surnaturelles,Adventure through a graphic novel to solve mysteries,Jarvin (Kriss Jarvin),Guillaume Boutanox,Makaka Editions + 3 more,1.0,1.0,,,,,,9,3,Uncategorized,"Book, Comic Book / Strip, Murder/Mystery, Novel-based",,"Books: Sherlock Holmes, Series: Graphic Novel Adventures (Makaka Editions)",2020,7.2
Schatten der Macht: Namenlos,Epic semi-cooperative expansion for Schatten der Macht Boardgame,,Steve Argyle,Ulisses Spiele,2.0,4.0,60.0,180.0,120.0,14.0,,2,0,Uncategorized,"Expansion for Base-game, + 2 more",,Setting: Das Schwarze Auge,2020,8.5
ROBOTS!,Play runs and sets of robot cards to score points while avoiding attacks from players,Aaron Martlage,Tutun Mondal,"(Self-Published), Border Games",2.0,5.0,45.0,90.0,67.5,12.0,1.5,6,3,Uncategorized,Card Game,"Events, Hand Management, Move Through Deck, Score-and-Reset Game, Take That","Crowdfunding: Kickstarter, Theme: Robots",2020,8.0
Harry Potter Miniatures Adventure Game: Fenrir Expansion Pack,Miniature of well known werewolf,,,Knight Models,2.0,6.0,30.0,90.0,60.0,13.0,,1,0,Uncategorized,"Expansion for Base-game, + 5 more","Dice Rolling, Grid Movement, Modular Board, Variable Player Powers",Books: Harry Potter,2019,10.0
"Begloomed, the Card Game",First person shooter dungeon crawl card game.,A. J. Bruner,A. J. Bruner,(Self-Published),1.0,10.0,20.0,120.0,70.0,13.0,,1,1,Uncategorized,"Card Game, Video Game Theme","Area Movement, Cooperative Game, Grid Movement, Line of Sight, Pieces as Map, Tile Placement",,2020,10.0
World War I: Deluxe Edition,"Strategic simulation of the entire Great War, in a detailed but manageable package.",Joseph Miranda,"Larry Hoffman, Joe Youst","Decision Games (I), Kilovolt Design, Kokusai-Tsushin Co., Ltd. (国際通信社)",2.0,2.0,180.0,240.0,210.0,13.0,2.86,46,36,Wargames,"Wargame, World War I","Dice Rolling, Hexagon Grid, Movement Points, Ratio / Combat Results Table, Simulation, Zone of Control","Components: Map (Continental / National scale), Continents: Europe, Country: Belgium, Country: France, Country: Germany, Magazine: Strategy & Tactics, + 2 more",2015,7.6
Dire Alliance: Horror,"Engage in tactical deckbuilding, either competitively or cooperatively.","Trevor Benjamin, Brady Sadler, Adam Sadler, David Thompson (I)",,Blacklist Games,1.0,4.0,45.0,90.0,67.5,13.0,3.0,23,25,Uncategorized,Horror,"Cooperative Game, Deck, Bag, and Pool Building, Dice Rolling, Solo / Solitaire Game","Admin: Upcoming Releases, Crowdfunding: Kickstarter",2022,4.5
ANiMOZ: Fight for Survival,Can you keep endangered Australian animals safe against many threats?,Joel Howland,Bonnie-Marie Art,Conjour,1.0,4.0,15.0,30.0,22.5,8.0,,4,3,Uncategorized,"Animals, Card Game, Children's Game, Educational, Environmental",Hand Management,"Collectible: Collectible Card Games, Crowdfunding: Kickstarter",2019,6.5
Phoenix Command: Heavy Metal – Power Armor Sourcebook,Add a Brief Description,"David McKenzie, Barry Nakazono","Toni Dennis, S. Tom Tanaka",Leading Edge Games,2.0,12.0,,,,,,2,0,Uncategorized,"Book, Expansion for Base-game, Miniatures, Wargame",,Series: Phoenix Command,1991,7.5
Raccoon Tycoon: Deluxe Edition,"Build railroads, towns and goods to become the most prodigious critter in Astoria.",Glenn Drover,Annie Stegg,Forbidden Games,2.0,6.0,30.0,120.0,75.0,8.0,2.67,236,68,Uncategorized,"Animals, Economic","Auction: Once Around, Auction/Bidding, Commodity Speculation, Hand Management, Market, Set Collection","Animals: Raccoons, Crowdfunding: Kickstarter, Game: Raccoon Tycoon, Theme: Anthropomorphic Animals",2021,7.6
Saiju,A majorities game with a twist and a traditional Japanese theme.,Kanare Kato,Kanare Kato + 1 more,"Kanare_Abstract, nestorgames",2.0,3.0,15.0,30.0,22.5,10.0,2.0,11,3,Uncategorized,"Abstract Strategy, Territory Building","Area Majority / Influence, Connections, Hexagon Grid, Set Collection","Category: Combinatorial, Country: Japan, Digital Implementations: Ai Ai, Mechanism: Connection",2020,7.8
Firenze: The abstract strategy game,A tile-laying game inspired by the beauty of the Cattedrale di Santa Maria del Fiore.,Néstor Romeral Andrés,Néstor Romeral Andrés,nestorgames,2.0,3.0,15.0,30.0,22.5,8.0,,8,1,Uncategorized,Abstract Strategy,Tile Placement,Category: Combinatorial,2020,7.6
"Munchkin Warhammer 40,000: Cults and Cogs","Two more Armies for your Munchkin Warhammer 40,000 game!",Andrew Hackard,John Kovalic,Steve Jackson Games + 1 more,3.0,6.0,60.0,90.0,75.0,12.0,,10,1,Uncategorized,"Expansion for Base-game, + 5 more","Dice Rolling, Hand Management, Take That, Variable Player Powers",Game: Munchkin,2020,7.4
