name,description,designer,artist,publisher,min_players,max_players,min_playtime,max_playtime,playing_time,min_age,complexity_rating,user_ratings,user_comments,type,category,mechanism,family,year,average_rating
Die Erzhexe,The Archwitch is dead! Long live the new Archwitch!,"Tobias Gohrbandt, Heiko Günther",,(Web published),3.0,6.0,30.0,60.0,45.0,12.0,,3,7,Uncategorized,"Medieval, Negotiation, Print & Play","Negotiation, Open Drafting, Push Your Luck, Set Collection, Simultaneous Action Selection, + 2 more",Theme: Witches,2022,8.2
Gnamo: conquista la Toscana,The game of wild boar battles in Tuscany.,Federico Calciolari,Pietro Rotelli,Demoela Giochi,3.0,5.0,90.0,120.0,105.0,12.0,3.0,1,0,Uncategorized,Animals,Dice Rolling,"Admin: Better Description Needed!, Animals: Pigs, Region: Tuscany (Italy)",2021,9.0
Alhambra: The Red Palace,3D buildings come to the world of Alhambra.,Dirk Henn,Patricia Limberger,Queen Games,2.0,6.0,45.0,60.0,52.5,8.0,2.0,30,33,Uncategorized,"City Building, Medieval","Hand Management, Set Collection, Tile Placement","Admin: Upcoming Releases, Components: 3-Dimensional (3D), Crowdfunding: Kickstarter, Game: Alhambra",2023,7.3
Solar Sphere: Kickstarter Promos,Add more variety to the Solar Sphere base game.,"Ayden Lowther, Simon Milburn","Igor Ershov, Elias Stern",Dranda Games,1.0,5.0,60.0,90.0,75.0,10.0,,23,11,Uncategorized,"Expansion for Base-game, Science Fiction",Variable Player Powers,Crowdfunding: Kickstarter,2022,7.6
Head Spin,Be the first to show the right answer on your spinner from the card.,,,Project Genius,2.0,2.0,15.0,60.0,37.5,8.0,,6,0,Uncategorized,"Puzzle, Racing, Real-time",,,2022,6.8
Lizard Wizard: Mechanica Magus,Play Lizard Wizard solo!,David Digby,,Forbidden Games,1.0,1.0,,,,,3.0,3,4,Uncategorized,Expansion for Base-game,,Players: Expansions Adding Solo Play,2022,7.6
Raccoon Tycoon: DeepThought PossumBot,Play Raccoon Tycoon solo!,David Digby,,Forbidden Games,1.0,1.0,,,,,,3,3,Uncategorized,Expansion for Base-game,,Players: Expansions Adding Solo Play,2022,8.7
Kugelblitz Tornado,Teaching kids that waiting can be better than being the first.,,,Noris Spiele,2.0,4.0,1.0,10.0,5.5,5.0,,12,1,Uncategorized,"Action / Dexterity, Party Game",,,2022,5.7
Naruto: Au secours de Konoha!,A cooperative battling game with many characters from the Naruto universe.,,,404 editions,3.0,6.0,30.0,30.0,30.0,8.0,2.0,4,2,Uncategorized,"Card Game, Comic Book / Strip","Closed Drafting, Cooperative Game, End Game Bonuses, Hand Management, Set Collection, Simultaneous Action Selection",Theme: Anime / Manga,2022,6.5
Berlin Connection,Another exciting Cube Rails game,John Bohrer,,Winsome Games,3.0,6.0,25.0,35.0,30.0,22.0,,1,0,Uncategorized,"Expansion for Base-game, + 2 more","Network and Route Building, Stock Holding","Cities: Berlin (Germany), Country: Germany, Series: Cube Rails",2022,7.0
Nyarlathotep,Uncover the horrors of a hidden temple in a Lovecraft-inspired puzzle game.,,,The Mysterious Package Company,1.0,6.0,1200.0,1800.0,1500.0,14.0,,1,0,Uncategorized,"Adventure, Fantasy, Puzzle","Cooperative Game, Storytelling, Team-Based Game","Components: Digital Hybrid – App/Website Required, Theme: Cthulhu Mythos",2021,10.0
BOO Party Game,A pocket foreplay game! To carry around.,"Ana Larrán, Virginia Villamayor",Ismael Gudiño,Multiverso,2.0,10.0,15.0,15.0,15.0,6.0,,4,0,Uncategorized,"Card Game, Party Game","Pattern Recognition, Speed Matching",,2022,6.3
Hastur,Solve puzzles and decipher the mystery of the King in Yellow.,,,The Mysterious Package Company,1.0,8.0,900.0,1200.0,1050.0,18.0,,1,0,Uncategorized,"Horror, Puzzle","Cooperative Game, Storytelling",Theme: Cthulhu Mythos,2019,10.0
The Lost Treasure of John Augur,Dive into a narrative puzzle adventure and find the missing pirate treasure,,,The Mysterious Package Company,1.0,8.0,300.0,480.0,390.0,8.0,,1,1,Uncategorized,"Adventure, Pirates, Puzzle","Cooperative Game, Storytelling",,2016,7.0
,Modern Warfare Argentinian Nautical wargame from 1950's.,,,(Self-Published),2.0,4.0,,,,,2.0,1,0,Wargames,"Aviation / Flight, Modern Warfare, Nautical, Wargame",Square Grid,Admin: Better Description Needed!,,7.0
Verses,Can you choose the best song verse for the moment?,Danielle Reynolds,,Big G Creative,3.0,6.0,30.0,30.0,30.0,14.0,,10,3,Uncategorized,Party Game,Voting,,2022,5.7
Glyphics,Use plastic components to get others to guess a secret word or phrase.,Eric Olsen,,Big G Creative,3.0,99.0,30.0,30.0,30.0,10.0,1.0,18,7,Uncategorized,Party Game,,,2022,6.5
Sun Moon Rising,How do astrological statements line up with your personality?,"Priya Gill, Emily Nichol",,Hasbro,3.0,6.0,,,,13.0,,1,0,Uncategorized,Party Game,Voting,Theme: Astrology,2022,9.0
Post Mortem London Gothic: The Ghost in the Machine,You are the detective in this Victorian-Era mystery,,,The Mysterious Package Company,1.0,6.0,480.0,720.0,600.0,15.0,,1,0,Uncategorized,"Horror, Murder/Mystery, Puzzle","Cooperative Game, Narrative Choice / Paragraph, Storytelling",,2022,8.5
You Lying Sack,Lie convincingly and detect others' lies to avoid bad things.,Penn Jillette,,Exploding Kittens,2.0,5.0,15.0,15.0,15.0,7.0,1.0,36,12,Uncategorized,"Bluffing, Party Game",Player Elimination,,2022,5.2
Colt Express: Halloween,Free official PnP expansion.,,,Ludonaute + 2 more,3.0,6.0,30.0,40.0,35.0,10.0,2.0,2,5,Uncategorized,"Expansion for Base-game, + 3 more",Hand Management,"Game: Colt Express, Holidays: Halloween",2022,8.5
"Warhammer 40,000: Kill Team – Shadowvaults","Venture deeper into the Gallowdark, with new terrain and missions.",,,Games Workshop Ltd.,2.0,2.0,60.0,120.0,90.0,12.0,3.0,11,4,Uncategorized,"Expansion for Base-game, + 4 more","Dice Rolling, Measurement Movement, Variable Player Powers","Setting: Warhammer 40,000 Wargames",2022,7.8
Hammer Glamour,Submit smart estimates to secure jobs with the best customers.,Carol LaGrow,,(Web published),4.0,6.0,15.0,20.0,17.5,10.0,,9,5,Uncategorized,Card Game,,Theme: Construction,2022,6.9
ピンコンビトリオ (Pin Combi Trio),"Ditch your cards one, two, or three at a time. Can you empty your hand first?",新澤 大樹 (Taiki Shinzawa),,小学館 (Shogakukan),2.0,5.0,,,,,,30,9,Uncategorized,Card Game,Ladder Climbing,Card Games: Climbing,2022,6.1
RoRop,Pull colored blocks from the game board to pump up your score.,Masanori Eguchi,,Fulelu Edutainment Games,2.0,4.0,15.0,15.0,15.0,8.0,,4,1,Uncategorized,Abstract Strategy,,,2022,7.8
Tactic: The Tactical Wargame,"Create your battlefield, place your starting base, and move cleverly your army",,,(Self-Published),2.0,4.0,25.0,120.0,72.5,8.0,2.33,5,3,"Abstract,  Wargames","Abstract Strategy, Wargame",,,2022,8.2
Fruition,Have the last word that satisfies the category.,Zachary Connelly,Mary Shcherbakha,Button Shy,3.0,6.0,10.0,20.0,15.0,8.0,1.0,34,21,Uncategorized,"Card Game, Party Game, Print & Play, Word Game","Player Judge, Real-Time","Components: Multi-Use Cards, Containers: Wallets, Food & Drink: Fruit, Series: Wallet Games (Button Shy)",2022,6.9
OPEN,OPEN some of your hand and try to play well. Or not.,Takashi Saito,QURAGE,BrainBrainGames + 1 more,2.0,4.0,15.0,15.0,15.0,8.0,1.0,35,6,Uncategorized,"Bluffing, Card Game",Ladder Climbing,,2022,6.6
The Green Fivura,"All your cards are themselves, but also a green 5.",新澤 大樹 (Taiki Shinzawa),菅原　美沙穂 (Misaho Sugawara),倦怠期 (Kentaiki),3.0,4.0,30.0,40.0,35.0,11.0,1.0,66,28,Uncategorized,Card Game,Trick-taking,,2022,7.4
Tiny Epic Crimes,You have 48 hours to investigate a Tiny Epic Crime in Echo Ridge City!,Scott Almes,Nikoletta Vaszi,"Gamelyn Games, Pixie Games",1.0,4.0,30.0,60.0,45.0,14.0,2.2,158,103,Uncategorized,"Deduction, Mafia, Murder/Mystery","Area Movement, Cooperative Game, Deduction, Dice Rolling, Events, + 7 more","Category: Dized Tutorial, Crowdfunding: Kickstarter, Players: Games with Solitaire Rules, Series: Tiny Epic (Gamelyn Games), Setting: Aughmoore, Theme: Mystery / Crime",2023,7.0
Ranking! 2: Cine y Series,Players compete to get the maximum number of successful answers on each Ranking card.,Javier Martínez Gómez,,Last Level,2.0,6.0,30.0,30.0,30.0,13.0,,8,1,Uncategorized,"Party Game, Trivia",,,2022,8.4
Papyrus,"Researchers, an ancient Papyrus needs to be restored!","Maurizio Giacometti, Dario Massarenti, Matteo Sassi, Francesco Testini",Andrea Guerrieri,DV Games,2.0,4.0,20.0,20.0,20.0,8.0,1.8,17,5,Uncategorized,"Ancient, Card Game, Educational","Area Majority / Influence, Hand Management, Set Collection","Ancient: Egypt, Contests: Miglior Gioco Inedito",2022,6.9
Les 4 Vallees,"Become the champion of the ""4 vallées"" after completing challenges in the ski area",Sébastien Drillon,,Les Jeux du Lac,2.0,6.0,20.0,60.0,40.0,7.0,,2,0,Uncategorized,Sports,Roll / Spin and Move,Sports: Skiing,2022,6.5
Gadget Trick,Spooky house trick-taking. With gadgets.,Kota Nakayama (中山 宏太),"Game Icons, Kota Nakayama (中山 宏太)",nononon factory,3.0,6.0,15.0,20.0,17.5,10.0,1.0,24,9,Uncategorized,Card Game,Trick-taking,,2022,6.7
ぬくみ温泉開拓記 (Nukumi Onsen Kaitakuki),Develop Nukumi into a fun town renowned for it's food scene!,Kudousan (工藤さん),Tonpy (トンピー),Kudousan no Game (工藤さんのゲーム),1.0,4.0,20.0,60.0,40.0,12.0,2.33,13,2,Uncategorized,"City Building, Exploration","Deck, Bag, and Pool Building, Hand Management, Network and Route Building, Point to Point Movement, Variable Player Powers, Worker Placement",,2022,7.4
Suitability,A trick-taking card game in which each suit is allocated a specific role or power.,David Parlett,,(Web published),2.0,5.0,,,,,,4,2,Uncategorized,Card Game,Trick-taking,Components: Traditional Playing Cards,2021,6.5
D!C!ASSETTE,/di.t͡ʃasˈsɛt.te/,Munetoshi Harigaya,"Petra Eriksson, Ito Taichi","Helvetiq, Joyple Games",2.0,10.0,20.0,20.0,20.0,,,4,1,Uncategorized,"Bluffing, Card Game",,,2022,6.3
Age of Will,"The king wants beautiful buildings! Draft necessary resource, but don't waste any!",N2,Tareru (タレる),Southern Cross Games (サザンクロスゲームズ),2.0,4.0,10.0,15.0,12.5,10.0,,4,0,Uncategorized,"Card Game, City Building, Medieval",Closed Drafting,Series: Age of ... (N2),2022,5.3
Ladrón de Caminos,"Strategy, tactics and chance for two people.","Julieta Flores Godoy, Marcos Nahuel Lagña",Marcos Nahuel Lagña,(Self-Published),2.0,2.0,30.0,30.0,30.0,6.0,,1,0,Uncategorized,Abstract Strategy,"Hexagon Grid, Pattern Building",,2022,8.0
Wanted Wombat,Let's capture rare wombat...criminals? I guess?,宮野 華也 (Kaya Miyano),別府さい (Sai Beppu),Mob+ (Mob Plus),2.0,5.0,1.0,15.0,8.0,6.0,1.0,38,9,Uncategorized,Card Game,Push Your Luck,Animals: Wombats,2022,5.9
The Aragón Front: The Spanish Civil War in Eastern Spain 1936/39,From militia to mass armies through War and Revolution.,Pablo Martín Fernández,,(Web published),1.0,2.0,180.0,180.0,180.0,16.0,2.5,2,1,Wargames,"Civil War, Print & Play, Wargame","Chit-Pull System, Dice Rolling, Hexagon Grid, Impulse Movement, Scenario / Mission / Campaign Game, + 2 more","Contests: Two-Player Print & Play Design, Country: Spain, Decades: The 1930's, History: Interwar period, History: Spanish Civil War, Misc: Free Wargames, + 1 more",1997,7.5
Mikey Wonder Land,Because you've always wanted to ruin the dreams of children...,"Nakamori Gen (中森 源), Hayashi Shiina (椎名隼也)",Nakamori Gen (中森 源),Xaquinel,3.0,6.0,20.0,20.0,20.0,6.0,,1,0,Uncategorized,Card Game,,,2022,3.0
Roll 'n' GOL: Fase de Grupos,Prepare the group stage.,Ariel Mora,,GG Juegos de Mesa,1.0,7.0,20.0,20.0,20.0,10.0,,2,0,Uncategorized,"Expansion for Base-game, + 2 more","Dice Rolling, Paper-and-Pencil, Solo / Solitaire Game",Game: Roll 'n' GOL,2022,7.0
Not So Neighborly: Block Party,Build your neighborhood and host a block party!,"Alice Hong, Jessica Hong",,Fambam Games,2.0,6.0,15.0,30.0,22.5,7.0,,5,1,Uncategorized,Expansion for Base-game,,,2022,8.0
Weird Little Elf,Imps and Elves try to fool Santa with their weird behavior while answering questions.,"Maggie Clyne, Jordan Clyne",Nick Nazzaro,Atlas Games,4.0,15.0,15.0,45.0,30.0,8.0,1.0,17,9,Uncategorized,Party Game,Hidden Roles,"Digital Implementations: Tabletopia, Holidays: Christmas",2022,7.2
仲良シふれんず (Nakayoshi Friends),"Take some tricks, get some points. Wait, but try not to get points",ぴよらぷたこ (Piyoraputako),ぴよらぷたこ (Piyoraputako),ぴよよ屋さん (Piyoyo Shop),3.0,4.0,20.0,20.0,20.0,12.0,,6,4,Uncategorized,Card Game,Trick-taking,,2022,6.1
TTMC 2: Tu Te Re-Mets Combien?,Do different teams and let’s go to challenge your buddies.,,,Les Editions de base,2.0,10.0,20.0,40.0,30.0,14.0,1.0,53,3,Uncategorized,"Humor, Party Game, Trivia","Race, Track Movement",,2022,7.2
Oh What a Night,Confused party-goers piece together the events of the previous evening!,,K. Allegra Vernon,Outset Media,3.0,8.0,20.0,30.0,25.0,12.0,,1,1,Uncategorized,"Deduction, Humor, Party Game","Deduction, Multi-Use Cards, Paper-and-Pencil, Role Playing, Team-Based Game, + 2 more",,2022,4.0
コロペンクエスト (Coropenquest),A dexterity roll-and-write game where you roll the pencil onto the gameboard,ましう (Mashiu),ましう (Mashiu),ましうgames (Mashiu games),2.0,2.0,10.0,15.0,12.5,10.0,,2,0,Uncategorized,Fantasy,,Mechanism: Roll-and-Write,2022,6.5
Doozy Dice,Roll the dice and play your dots right to make unique combos in the fewest rolls,,,Doozy Games,2.0,4.0,15.0,15.0,15.0,8.0,1.0,3,2,Uncategorized,"Card Game, Children's Game, Dice, Educational, Number, + 2 more","Dice Rolling, Paper-and-Pencil, Pattern Recognition, Push Your Luck, Re-rolling and Locking, + 4 more","Mechanism: Roll-and-Write, Misc: Lowest Score Wins, Traditional Dice Games: Yacht",2022,6.8
Złota Rybka,The goldfish will fufill all your wishes if you find matching tiles.,Ewa Falkowska,Maciej Szymanowicz,Granna,2.0,4.0,10.0,20.0,15.0,3.0,,4,1,Uncategorized,"Children's Game, Fantasy, Novel-based","Memory, Roll / Spin and Move",Animals: Fish / Fishes,2022,6.4
La Maldición: Héroes de Lorthar – Luz y Oscuridad: Mazo de Expansión II,The end of the battle will be unleashed with this expansion of La Maldición!,"Ricardo Iassogna, Cristian Squitieri","Ricardo Iassogna, Cristian Squitieri",Lorthar,2.0,12.0,20.0,60.0,40.0,6.0,,5,0,Uncategorized,"Expansion for Base-game, + 2 more","Hand Management, Take That, Team-Based Game, Variable Player Powers",Game: La Maldición,2022,6.5
Holly e Benji: Captain Tsubasa,Use the players of the famous manga/anime to win the match and become the champion.,,,Tesla distribuzione,2.0,6.0,20.0,40.0,30.0,6.0,1.0,1,0,Uncategorized,"Comic Book / Strip, Fantasy, Movies / TV / Radio theme, Sports","Area Movement, Dice Rolling, Movement Points","Sports: Football / Soccer, Theme: Anime / Manga",2002,6.0
Not That Movie!: Carte Promo Serie TV,Promo cards deck with TV Series titles.,Silvano Sorrentino,,DV Games,,,,,,,,2,0,Uncategorized,Expansion for Base-game,,,2022,8.4
Au Contact,"Miniature ruleset to depict modern day combat, from 1965 to today.",,,Amarante Wargames,1.0,4.0,90.0,90.0,90.0,12.0,,5,2,Wargames,"Miniatures, Modern Warfare, Wargame, World War II",Scenario / Mission / Campaign Game,,2020,8.4
Dungeon Pages: Core Set,"A solo tactical, roll & write game of dungeon delving and monster battling.","Jason Greeno, Jason Tagmire","Delapouite, Vittoria Pompolani, Thomas Tamblyn",PNP Arcade Publishing,1.0,1.0,20.0,30.0,25.0,8.0,1.88,225,90,Uncategorized,"Dice, Exploration, Fantasy, Print & Play","Dice Rolling, Paper-and-Pencil, Solo / Solitaire Game","Crowdfunding: Kickstarter, Game: Dungeon Pages, Mechanism: Roll-and-Write, Players: Games with Solitaire Rules, Players: Solitaire Only Games",2023,8.1
社會事 (Corrupt Parliament),Each player acts as legislator trying to pass new laws which get him the richest.,Allen Wang,,"BGNations, Mizo Games",4.0,6.0,60.0,120.0,90.0,15.0,2.5,17,6,Uncategorized,"Bluffing, Economic, Mafia, Negotiation, Political","Bribery, Commodity Speculation, Negotiation, Voting",,2022,7.3
Snailspace,A sort of spiralling Cribbage.,David Parlett,,(Web published),2.0,2.0,15.0,20.0,17.5,10.0,,1,0,Uncategorized,Card Game,Action Points,,2015,7.0
UNO: Sonic The Hedgehog,Join Sonic and Tails as you race laps around each other in this quick edition of UNO!,,,"Mattel, Inc.",2.0,10.0,,,,7.0,1.0,4,0,Uncategorized,"Card Game, Video Game Theme","Hand Management, Matching, Take That","Game: UNO, Versions & Editions: Versions with IP after the…, Video Game Theme: Sonic the Hedgehog",2022,5.8
BANG!: Emiliano,Promotional card for the 20th anniversary of BANG!,,,DV Games + 1 more,,,,,,,,5,2,Uncategorized,Expansion for Base-game,,Game: BANG!,2022,8.8
Star Wars: The Deckbuilding Game,The Rebels and Empire go head-to-head to eliminate one another's bases.,Caleb Grace,Jake Murray + 34 more,Fantasy Flight Games + 6 more,2.0,2.0,30.0,30.0,30.0,12.0,2.02,4400,676,Strategy,"Card Game, Fighting, Movies / TV / Radio theme, Science Fiction","Deck, Bag, and Pool Building, Open Drafting, Tug of War","Movies: Star Wars, Players: Two Player Only Games",2023,8.0
Night Parade of a Hundred Yokai: Cursed Throne Expansion,Lead the rebellion and become the next king of all yokai.,Luís Brüeh,Luís Brüeh,Brueh Games Inc. + 1 more,1.0,4.0,35.0,50.0,42.5,10.0,2.0,37,17,Uncategorized,"Animals, Expansion for Base-game, Fantasy, Mythology","Area Majority / Influence, Deck, Bag, and Pool Building, Variable Player Powers","Admin: Upcoming Releases, Crowdfunding: Kickstarter, Digital Implementations: Tabletopia",2023,8.3
Woodland Craft,Gather forest items with your animal friends and make crafts!,Kevin Russ,,(Web published),1.0,100.0,15.0,20.0,17.5,6.0,,1,0,Uncategorized,"Animals, Dice, Print & Play","Dice Rolling, Paper-and-Pencil, Point to Point Movement, Set Collection",,2018,6.5
A Song of Ice & Fire: Tabletop Miniatures Game – Varamyr Sixskins,A Song of Ice & Fire: Varamyr Sixskins.,,,"CMON Global Limited, Dark Sword Miniatures, Inc.",2.0,2.0,45.0,60.0,52.5,14.0,,2,0,Uncategorized,"Expansion for Base-game, + 4 more","Dice Rolling, Hand Management, Measurement Movement, Worker Placement",Game: A Song of Ice & Fire – Tabletop Miniatures…,2022,8.0
A Song of Ice & Fire: Tabletop Miniatures Game – Sunspear Royal Guard,House Martell’s famous Sunspear Royal Guards.,,,"CMON Global Limited, Dark Sword Miniatures, Inc.",2.0,2.0,45.0,60.0,52.5,14.0,,2,0,Uncategorized,"Expansion for Base-game, + 3 more","Dice Rolling, Hand Management, Measurement Movement, Worker Placement",Game: A Song of Ice & Fire – Tabletop Miniatures…,2022,7.5
A Song of Ice & Fire: Tabletop Miniatures Game – Martell Starter Set,"Unbowed, Unbent, Unbroken.",,,"CMON Global Limited, Dark Sword Miniatures, Inc.",2.0,2.0,45.0,60.0,52.5,14.0,,8,1,Uncategorized,"Fantasy, Miniatures, Novel-based, Wargame","Dice Rolling, Hand Management, Measurement Movement, Worker Placement",Game: A Song of Ice & Fire – Tabletop Miniatures…,2022,8.9
A Song of Ice & Fire: Tabletop Miniatures Game – Martell Heroes I,House Martell wields its influence like a patiently coiled viper.,,,"CMON Global Limited, Dark Sword Miniatures, Inc.",2.0,2.0,45.0,60.0,52.5,14.0,,2,0,Uncategorized,"Expansion for Base-game, + 3 more","Dice Rolling, Hand Management, Measurement Movement, Worker Placement",Game: A Song of Ice & Fire – Tabletop Miniatures…,2022,7.5
A Song of Ice & Fire: Tabletop Miniatures Game – Targaryen Heroes 3,"In far-off Essos, Queen Daenerys Targaryen rules over a court rife with intrigue.",,,"CMON Global Limited, Dark Sword Miniatures, Inc.",2.0,2.0,45.0,60.0,52.5,14.0,,2,0,Uncategorized,"Expansion for Base-game, Fantasy, Miniatures, Novel-based, Wargame",Dice Rolling,Game: A Song of Ice & Fire – Tabletop Miniatures…,2022,8.5
Joking Hazard: Freakpocalypse,Freak up your game.,,,"Explosm Games, Joking Hazard",3.0,10.0,30.0,90.0,60.0,18.0,,1,0,Uncategorized,"Expansion for Base-game, + 5 more","Hand Management, Player Judge, Simultaneous Action Selection",,2022,10.0
,Mages compete to gather arcana knowledge before time runs out.,Max Holliday,Rob Lundy,Ginger Ale Games,2.0,5.0,45.0,90.0,67.5,14.0,3.0,3,3,Uncategorized,Card Game,"Deck, Bag, and Pool Building, Worker Placement",Admin: Upcoming Releases,,7.5
Bloody Big Battles in INDIA!,Sixteen wargame scenarios for battles in India 1803-1858.,Mark Smith,,SkirmishCampaigns,2.0,8.0,120.0,240.0,180.0,10.0,,1,0,Uncategorized,"Expansion for Base-game, + 2 more",,"Country: India, History: Anglo-Indian Wars",2022,10.0
Celtae,Lead the Celts on their European expansion.,Orlando Sá,Mihajlo Dimitrievski,PYTHAGORAS + 2 more,1.0,4.0,50.0,100.0,75.0,10.0,2.8,123,42,Uncategorized,"Ancient, City Building","Area Majority / Influence, Hand Management, Rondel",Admin: Upcoming Releases,2023,7.4
Lata,"Manage carefully your actions, auction for the best fish, deliver to the best markets","Costa, Rôla",Marina Costa,PYTHAGORAS + 2 more,1.0,4.0,20.0,45.0,32.5,8.0,2.0,82,21,Uncategorized,"Card Game, Industry / Manufacturing","Action Points, Area Majority / Influence, Contracts, Turn Order: Auction",Admin: Upcoming Releases,2023,7.2
The Ratcatcher: The Solo Adventure Game – Swag Rat Promo,A ratcatcher who can snatch a loaded swag rat will find themselves flush with goodies,Matthew Aslin,Matthew Aslin,Platypus Industries,1.0,1.0,,,,12.0,,2,3,Uncategorized,Expansion for Base-game,Dice Rolling,,2022,8.5
Five Nights at Freddy's: Night of Frights! Game,Play as the animatronic stars of Freddy Fazbear's Pizza! Capture the Security Guard!,,,Funko Games,2.0,4.0,30.0,30.0,30.0,8.0,,28,9,Uncategorized,,"Action Points, Take That, Variable Player Powers","Theme: Robots, Video Game Theme: Five Nights at Freddy's",2022,6.4
Tricky Mixes,Players will play out tricks and attempt to creatively mix paints to win!,Daniel Kenel,,(Looking for a publisher),3.0,3.0,30.0,45.0,37.5,10.0,,5,4,Uncategorized,"Abstract Strategy, Card Game","Connections, Hand Management, Trick-taking",,2022,7.0
Nuts a GoGo!,"Grab pieces - and try to have a wide variety, or, maybe specialize",Naoki Fukuda (福田直樹),"Go Kamiyama (神山 剛), Yoshiaki Tomioka","Asobication Games, itten",2.0,5.0,10.0,30.0,20.0,6.0,,73,10,Uncategorized,Action / Dexterity,"Player Elimination, Real-Time, Set Collection",,2021,6.4
国葬最前線 (National Funeral Frontline),It's often said that dying can be a good career move...but do the people agree?,Toryo Hojo,Toryo Hojo,Loserdogs,3.0,5.0,30.0,45.0,37.5,12.0,,2,1,Uncategorized,Humor,Voting,,2022,6.0
Kingdom Death: Monster – Ghostlink Pumpkin Promo,Promo containing new Pattern cards and Pattern gear cards.,Adam Poots,KyuYong Eom,Kingdom Death,1.0,6.0,60.0,180.0,120.0,17.0,,1,0,Uncategorized,"Expansion for Base-game, + 8 more","Cooperative Game, Critical Hits and Failures, Dice Rolling, Grid Movement, Narrative Choice / Paragraph, + 6 more",Game: Kingdom Death Monster,2022,10.0
Kingdom Death: Monster – Flower Costume Promo,Promo containing new Pattern card and Pattern gear card.,Adam Poots,Wenjuinn,Kingdom Death,1.0,6.0,60.0,180.0,120.0,17.0,,1,0,Uncategorized,"Expansion for Base-game, + 8 more","Cooperative Game, Critical Hits and Failures, Dice Rolling, Grid Movement, Narrative Choice / Paragraph, + 6 more",Game: Kingdom Death Monster,2022,10.0
Eko Smakosz,Eat healthy and plan your shopping to minimize food waste.,"Martyna Cieśla, Michał Mijal",Adam Kosik,Edugram,2.0,5.0,45.0,75.0,60.0,10.0,,1,0,Uncategorized,"Economic, Educational, Environmental","Contracts, End Game Bonuses, Hidden Victory Points, Once-Per-Game Abilities, Set Collection, + 2 more",Theme: Food / Cooking,2022,7.0
Tragedy Looper: New Tragedies,"Players live, die, and repeat in order to outwit and defeat the evil Mastermind.",BakaFire,Sato,WizKids (I),2.0,4.0,60.0,60.0,60.0,14.0,3.33,33,17,Uncategorized,"Bluffing, Card Game, Deduction, Murder/Mystery","Communication Limits, Deduction, Grid Movement, Hand Management, Memory, Team-Based Game","Game: Tragedy Looper, Misc: Limited Replayability, Players: One versus Many, Theme: Anime / Manga, Theme: Time Travel",2023,8.3
Scrabble: Genderstein,Now all genders are included!,,,"Mattel, Inc.",2.0,4.0,90.0,90.0,90.0,10.0,,2,1,Uncategorized,"Expansion for Base-game, Word Game",,"Country: Austria, Country: Germany, Country: Switzerland, Game: Scrabble",2022,5.5
Back Porch,"A fixed partnership, domino trick taker that also features board play for a twist!",Daniel Kenel,,(Looking for a publisher),4.0,4.0,30.0,45.0,37.5,10.0,2.5,12,3,Uncategorized,"Abstract Strategy, Card Game","Square Grid, Team-Based Game, Trick-taking",,2022,7.9
Hegemony: Lead Your Class to Victory – Crisis & Control,The old world plunged into crisis. The new world seeks to establish its own order.,"Vangelis Bagiartakis, Anastasios Grigoriadis, Varnavas Timotheou","Jakub Skop, Miłosz Wojtasik",Hegemonic Project Games + 4 more,1.0,4.0,90.0,180.0,135.0,14.0,4.67,171,80,Uncategorized,Expansion for Base-game,"Action/Event, Hand Management, Solo / Solitaire Game, Variable Player Powers, Voting","Digital Implementations: Tabletopia, Mechanism: Artificial Player, Players: Expansions Adding Solo Play",2023,8.5
,Ask up to 10 questions to guess the place on the game card.,,,Grasper Global Private Ltd (Skillmatics) + 1 more,2.0,6.0,30.0,30.0,30.0,7.0,,2,1,Uncategorized,Trivia,,Series: Guess in 10,,6.5
ビルドトリック (Build Trick),A game with trick-taking and deck-building.,root (ルート),,(Self-Published),3.0,4.0,30.0,30.0,30.0,8.0,,3,2,Uncategorized,Card Game,"Deck, Bag, and Pool Building, Trick-taking",,2022,6.2
Pijersi,"Bring one of your ""rock-paper-scissors"" cubes to the opposite edge of the board.",Lucas Borboleta,,(Web published),2.0,2.0,15.0,30.0,22.5,8.0,3.0,2,0,Uncategorized,"Abstract Strategy, Children's Game","Action Points, Hexagon Grid, Rock-Paper-Scissors, Stacking and Balancing","Category: Combinatorial, Components: Dice with Icons, Digital Implementations: Tabletopia, Players: Two Player Only Games",2022,8.5
Hide and Go Sloth!,Who will be fastest to find the little sloth in one of their favorite spots?,"Jan-David Freund, Markus Nikisch, Patrick Tonn",Yunsim Jin,HABA,1.0,5.0,10.0,10.0,10.0,2.0,,3,0,Uncategorized,"Animals, Children's Game",Dice Rolling,"Animals: Sloths, Series: My Very First Games (HABA)",2022,7.7
Creature Collectors,Collectors use their memory and planning skills to build their menagerie.,,,(Web published),1.0,6.0,15.0,15.0,15.0,6.0,,2,0,Uncategorized,"Card Game, Fantasy, Memory, Print & Play","Matching, Memory, Set Collection",,2022,10.0
Hunt A Killer: Dead on the Vine,Time of Death: Wine o’clock,K.C. Chaney,Alaska Kellum,Hunt A Killer,1.0,5.0,180.0,360.0,270.0,14.0,,1,0,Uncategorized,"Deduction, Murder/Mystery, Puzzle","Cooperative Game, Deduction, Solo / Solitaire Game, Storytelling","Food & Drink: Wine, Series: Hunt A Killer, Theme: Mystery / Crime",2022,7.0
