name,description,designer,artist,publisher,min_players,max_players,min_playtime,max_playtime,playing_time,min_age,complexity_rating,user_ratings,user_comments,type,category,mechanism,family,year,average_rating
Ali Baba Junior,Add a Brief Description,Gunter Baars,"Gunter Baars, Graham Howells, Joachim Krause, Walter Pepperle",Ravensburger,2.0,4.0,15.0,15.0,15.0,5.0,1.0,11,7,Uncategorized,"Arabian, Children's Game, Memory, Novel-based",Memory,"Folk Tales & Fairy Tales: Ali Baba and the Forty…, Mythology: Arabian, Versions & Editions: Junior Versions of Grown-Up…",2003,4.0
,Add a Brief Description,John Matthews,,(Self-Published),2.0,6.0,,,,,,1,0,Uncategorized,"Card Game, Number",,"Admin: Unreleased Games, Crowdfunding: Kickstarter",,4.0
Empire: The Game of New York,Add a Brief Description,Alyssa Gundred,Alyssa Gundred,Gundred Games,3.0,6.0,120.0,120.0,120.0,8.0,,5,3,Uncategorized,"Negotiation, Territory Building, Wargame","Area Majority / Influence, Dice Rolling, Player Elimination","Cities: New York (New York, USA), Crowdfunding: Kickstarter",2015,5.7
Grave Digger,Add a Brief Description,Brian Lee (II),Brian Lee (II),Warpunk Games,2.0,4.0,30.0,30.0,30.0,8.0,,4,1,Uncategorized,"Card Game, Dice, Zombies","Dice Rolling, Push Your Luck",Crowdfunding: Kickstarter,2014,3.9
Tark Mees Taskus,Add a Brief Description,Meelis Looveer,"Sarah Finke, Sandra Hein, Hardi Kõvamees","Goldmerk, moses. Verlag GmbH, Muduko, Trefl, Trefl Joker Line",1.0,10.0,15.0,15.0,15.0,7.0,1.0,96,19,Uncategorized,"Card Game, Educational, Party Game, Real-time, Trivia",,"Books: Tark Mees Taskus, Series: Match Games (moses Verlag), Series: Pocket Game (Trefl), Traditional Games: Categories / Guggenheim",2014,6.0
Sellswords,Pit faithless mercenaries against each other and outmanouver your foe.,Cliff Kamarga,Fábio Fontes,"Hobby Base, Level 99 Games",2.0,2.0,15.0,15.0,15.0,10.0,1.95,656,178,Uncategorized,"Abstract Strategy, Mythology","Area Majority / Influence, Open Drafting, Tile Placement","Digital Implementations: Tabletopia, Players: Two Player Only Games, Theme: Chibis",2014,6.5
Campeones,Add a Brief Description,Javi Cordón,,Cosplay Original,2.0,2.0,45.0,45.0,45.0,8.0,,22,7,Uncategorized,Sports,Simulation,"Players: Two Player Only Games, Sports: Football / Soccer, Theme: Anime / Manga, TV Shows: 80's Cartoons",2013,6.0
Hat-Trick,Add a Brief Description,Patryk Kowalski,"Bartek Fedyczak, Patryk Kowalski",Unplugged,2.0,2.0,40.0,40.0,40.0,14.0,2.73,103,56,Uncategorized,"Card Game, Sports","Grid Movement, Hand Management, Simulation, Simultaneous Action Selection","Digital Implementations: Tabletopia, Players: Two Player Only Games, Sports: Football / Soccer",2014,6.9
Taggle d'amour,Add a Brief Description,"Fabien Bleuze, Yves Hirschfeld",Fabien Bleuze,"Le Droit de Perdre, Edge Entertainment",2.0,4.0,20.0,20.0,20.0,16.0,1.0,20,4,Uncategorized,"Card Game, Mature / Adult, Party Game, Word Game","Push Your Luck, Voting",,2013,6.0
Autobahn,Add a Brief Description,(Uncredited),(Uncredited),Mulder,2.0,6.0,30.0,30.0,30.0,6.0,,7,2,Uncategorized,"Children's Game, Educational, Racing",Roll / Spin and Move,,1961,2.9
Speakeasy,Feds and Mobsters face off in a game of creative deception & hidden roles.,Andy Patton,,Waxwing Games,10.0,30.0,75.0,75.0,75.0,14.0,2.33,34,15,Uncategorized,"Mafia, Murder/Mystery, Party Game, Print & Play, Spies/Secret Agents","Acting, Betting and Bluffing, Deduction, Memory, Role Playing, Variable Player Powers","Crowdfunding: Kickstarter, Decades: The 1920's, History: Prohibition in the USA, Theme: Mystery / Crime",2015,6.6
ZnajZnak: Monte Cassino – C Zestaw,Add a Brief Description,Karol Madaj,Tomasz Ginter,Instytut Pamięci Narodowej (IPN),2.0,2.0,15.0,15.0,15.0,10.0,1.0,3,0,Uncategorized,"Card Game, Educational, Real-time, World War II",Pattern Recognition,"Game: Spot it!, Players: Two Player Only Games",2014,5.3
ZnajZnak: Monte Cassino – E Zestaw,Add a Brief Description,Karol Madaj,Tomasz Ginter,Instytut Pamięci Narodowej (IPN),2.0,2.0,15.0,15.0,15.0,10.0,,1,0,Uncategorized,"Card Game, Educational, World War II",,"Game: Spot it!, Players: Two Player Only Games",2014,5.0
ZnajZnak: Monte Cassino – G Zestaw,Add a Brief Description,Karol Madaj,Tomasz Ginter,Instytut Pamięci Narodowej (IPN),2.0,2.0,15.0,15.0,15.0,10.0,,2,1,Uncategorized,"Card Game, Educational, World War II",,"Game: Spot it!, Players: Two Player Only Games",2014,5.5
ZnajZnak: Monte Cassino – K Zestaw,Add a Brief Description,Karol Madaj,Tomasz Ginter,Instytut Pamięci Narodowej (IPN),2.0,2.0,15.0,15.0,15.0,10.0,,1,0,Uncategorized,"Card Game, Educational, World War II",,"Game: Spot it!, Players: Two Player Only Games",2014,6.0
ZnajZnak: Monte Cassino – L Zestaw,Add a Brief Description,Karol Madaj,Tomasz Ginter,Instytut Pamięci Narodowej (IPN),2.0,2.0,15.0,15.0,15.0,10.0,,1,0,Uncategorized,"Card Game, Educational, World War II",,"Game: Spot it!, Players: Two Player Only Games",2014,3.0
,Add a Brief Description,(Uncredited),(Uncredited),Noris Spiele,2.0,4.0,,,,,,1,1,Uncategorized,"Economic, Science Fiction, Space Exploration","Player Elimination, Point to Point Movement, Roll / Spin and Move, Set Collection, Simulation",,,5.0
Моя Весела Ферма,Add a Brief Description,"Oleksandr Nevskiy, Oleg Sidorenko",Leonid «deburger» Androschuk,IGAMES,2.0,4.0,45.0,45.0,45.0,8.0,2.0,10,1,Uncategorized,"Animals, Children's Game, Farming",Hand Management,,2014,6.8
Wilki i Owce (zawiera dodatek Grube Ryby),Add a Brief Description,Philippe des Pallières,François Bruel,Granna,2.0,4.0,30.0,30.0,30.0,7.0,1.0,66,13,Uncategorized,"Animals, Children's Game","Enclosure, Tile Placement",Animals: Sheep,2014,6.4
Euphoria,Add a Brief Description,Oscar Celma,Oscar Celma,Euphoria Miniatures,2.0,2.0,60.0,60.0,60.0,3.0,2.0,28,18,Uncategorized,"Movies / TV / Radio theme, Science Fiction, Wargame",Action Queue,Players: Two Player Only Games,2013,7.6
The King of Frontier,Add a Brief Description,Shun Taguchi,Aya Taguchi,Studio GG,2.0,4.0,30.0,30.0,30.0,10.0,2.07,236,91,Uncategorized,"City Building, Medieval","Enclosure, Follow, Tile Placement",,2013,6.9
Alphabid,Add a Brief Description,Ken Totten,,Tau-10 Games,2.0,2.0,,,,,,1,1,Uncategorized,Word Game,Tile Placement,Players: Two Player Only Games,1982,6.0
Primosole Bridge: 14-17th July 1943,Add a Brief Description,Adam Niechwiej,,Strategemata,1.0,2.0,120.0,120.0,120.0,,2.33,11,6,Wargames,"Wargame, World War II","Hand Management, Hexagon Grid",Series: Great battles of Small Units…,2014,6.5
,Add a Brief Description,(Uncredited),(Uncredited),Hausser,2.0,6.0,25.0,25.0,25.0,6.0,,1,0,Uncategorized,"Children's Game, Dice, Educational, Racing, Travel",Roll / Spin and Move,Country: Germany,,7.0
Owocowy Wyścig,Add a Brief Description,Filip Miłuński,Maciej Szymanowicz,Egmont Polska,2.0,4.0,20.0,20.0,20.0,6.0,1.0,27,6,Uncategorized,"Abstract Strategy, Children's Game","Grid Movement, Modular Board","Series: Dobra gra w dobrej cenie (Egmont Polska), Theme: Food / Cooking",2014,6.4
Victus: El joc de cartes – Barcelona 1714,Add a Brief Description,Oriol Comas i Coma,"David Parcerisa, Jordi Roca Parse",Devir,3.0,5.0,45.0,45.0,45.0,12.0,,27,13,Uncategorized,"Age of Reason, Bluffing, Card Game, Novel-based",Trick-taking,"Cities: Barcelona (Spain), Country: Spain, History: War of the Spanish Succession, Region: Catalonia (Spain), Theme: Siege",2014,5.4
,Add a Brief Description,(Uncredited),(Uncredited),ΕΠΑ (EPA) + 1 more,2.0,5.0,25.0,25.0,25.0,6.0,,5,1,Uncategorized,"Children's Game, Racing, Science Fiction, Space Exploration","Dice Rolling, Race, Roll / Spin and Move, Static Capture","Occupation: Astronaut, Players: One versus Many, Space: Earth's Solar System",,5.7
Microvores,Add a Brief Description,Brian Fiore,,"Wendigo Publishing & Consulting, LLC",2.0,4.0,45.0,45.0,45.0,13.0,1.5,14,5,Uncategorized,"Animals, Educational, Print & Play, Science Fiction","Action Points, Dice Rolling, Grid Movement, Simulation, Variable Player Powers",Crowdfunding: Kickstarter,2014,7.0
Viva Niku,Add a Brief Description,RX,heinekenbass,Alhara Systems (アルハラシステムズ),3.0,7.0,30.0,30.0,30.0,10.0,,1,0,Uncategorized,Card Game,"Betting and Bluffing, Open Drafting, Variable Player Powers",,2014,4.0
Dungeon War,Add a Brief Description,"Yoshiyuki Arai (あらいよしゆき), Touichirou Kawashima","Carelessly (うっかり), 落合なごみ　(Ochiai Nagomi), Kou Okamoto (岡本晃)",Bouken,3.0,6.0,30.0,30.0,30.0,10.0,,13,4,Uncategorized,"Card Game, Fantasy","Dice Rolling, Hand Management, Take That",,2008,6.8
,Add a Brief Description,Travis Schario,,Marks & Spencer,4.0,8.0,60.0,60.0,60.0,8.0,,1,0,Uncategorized,Movies / TV / Radio theme,Betting and Bluffing,TV Shows: The Price is Right,,6.0
Drakerys,Add a Brief Description,"Mohamed Ait-Mehdi, Pierre Joanne, Cédric Littardi, Nicolas Raoult",,"Cosmic Games, Don't Panic Games",2.0,2.0,90.0,90.0,90.0,14.0,2.33,21,11,Uncategorized,"Fantasy, Fighting, Miniatures, Wargame","Dice Rolling, Modular Board, Push Your Luck, Variable Player Powers","Crowdfunding: Kickstarter, Players: Two Player Only Games",2016,7.4
Scutarii,Add a Brief Description,William Butler,,"Hoplite Research Games, lulu.com",2.0,8.0,180.0,240.0,210.0,12.0,,1,2,Uncategorized,"Ancient, Book, Medieval, Miniatures, Wargame","Dice Rolling, Simulation","History: Greco-Persian Wars (5th century BC), History: Roman – Gallic Wars, History: Sicilian Wars",2014,5.0
,Add a Brief Description,"James Cooke Brown, Albert Lamorisse, Michael I. Levin",,Buchclub,2.0,6.0,60.0,60.0,60.0,,,2,1,Uncategorized,"Economic, Territory Building","Area Majority / Influence, Dice Rolling, Player Elimination, Roll / Spin and Move",,,7.5
Heroes of Normandie: Fortified Farm,Add a Brief Description,,,Devil Pig Games,2.0,2.0,60.0,60.0,60.0,10.0,2.0,63,23,Wargames,"Expansion for Base-game, Wargame, World War II","Dice Rolling, Modular Board, Open Drafting, Variable Phase Order","Crowdfunding: Kickstarter, Players: Two Player Only Games, Series: Heroes System Tactical Scale World War 2",2014,7.7
Think: Mindpack,Add a Brief Description,Iris Schotten,Edward de Bono,Ravensburger,2.0,6.0,,,,16.0,,7,4,Uncategorized,"Abstract Strategy, Educational, Memory","Dice Rolling, Memory",Series: Think (Ravensburger),1997,5.5
"Mückenstich, Danger, Zwickern",Add a Brief Description,"Thorsten Löpmann, Martin Osteroth, Harald Schroeter, Andreas Wetter",,Queen Games,3.0,6.0,30.0,30.0,30.0,8.0,1.0,10,12,Uncategorized,Card Game,"Hand Management, Set Collection, Team-Based Game, Trick-taking",Card Games: Fishing,2012,5.6
"Family Game Night Book and Game Set: Scrabble, Clue, Sorry, Yahtzee",Add a Brief Description,"Alfred Mosher Butts, Paul T. Haskell, Jr., Edwin S. Lowe, Anthony E. Pratt, William Henry Storey",,"Milton Bradley, Parker Brothers",2.0,6.0,60.0,60.0,60.0,8.0,,5,2,Uncategorized,"Children's Game, Deduction, Dice, Word Game","Dice Rolling, Roll / Spin and Move, Tile Placement","Game: Cluedo / Clue (Parker Brothers, et al), Game: Scrabble, Game: Sorry!, Game: Yahtzee, Word Games: Spelling / Letters",2001,4.4
,Add a Brief Description,Jesse Seidule,Jesse Seidule,Seidule Games,2.0,8.0,25.0,25.0,25.0,12.0,,1,1,Uncategorized,Abstract Strategy,,Admin: Unreleased Games,,10.0
,Add a Brief Description,Jesse Seidule,Jesse Seidule,Seidule Games,2.0,4.0,15.0,15.0,15.0,12.0,,1,1,Uncategorized,Card Game,,Admin: Unreleased Games,,10.0
Conan,Become the Overlord or play as Conan and his companions in this action-packed game!,Frédéric Henry + 6 more,"Georges Clarenko, Xavier Collette, Viktor Dragosani, Xavier Gueniffey Durin + 5 more",Monolith Board Games,2.0,5.0,90.0,90.0,90.0,14.0,2.75,4500,1100,Thematic,"Adventure, Fantasy, Fighting, Miniatures, Novel-based","Action Points, Area Movement, Dice Rolling, Player Elimination, Team-Based Game, + 2 more","Category: Dungeon Crawler, Characters: Conan the Barbarian, Crowdfunding: Kickstarter, Digital Implementations: VASSAL, Game: Conan (Monolith), Mechanism: Campaign Games, + 1 more",2016,7.6
"I Sumeri di Ur, Uruk, Nippur e Lagash",Add a Brief Description,Lucrezia,Lucrezia,Lumaca Games,2.0,4.0,20.0,20.0,20.0,8.0,,1,0,Uncategorized,"Children's Game, City Building, Educational, Print & Play","Open Drafting, Set Collection, Tile Placement",Ancient: Mesopotamia,2014,9.0
In a Bind,"Contort yourself to obey the ever escalating rules and be the last one ""standing""...",Bez Shahriari,Bez Shahriari,Stuff By Bez,3.0,10.0,10.0,20.0,15.0,13.0,1.0,232,71,Uncategorized,"Action / Dexterity, Party Game","Cooperative Game, Player Elimination, Take That, Team-Based Game",Crowdfunding: Kickstarter,2015,6.9
Inchon 1950,Add a Brief Description,Wojciech Zalewski,,Taktyka i Strategia,1.0,2.0,90.0,90.0,90.0,14.0,4.0,7,1,Uncategorized,"Korean War, Wargame","Dice Rolling, Hexagon Grid, Simulation, Zone of Control","Cities: Incheon (South Korea), Cities: Seoul (South Korea), Country: Korea, Series: Bitwy II wojny światowej 1943-45 (Dragon…",2009,8.0
Smash Up: Monster Smash,"Classic monsters invade Smash Up. Vampires, Mad Scientists, Werewolves, & Giant Ants",Paul Peterson,Harald Lieske,"Alderac Entertainment Group, Edge Entertainment, IELLO, Pegasus Spiele, uplay.it edizioni",2.0,2.0,30.0,45.0,37.5,12.0,2.23,3200,459,"Family,  Strategy","Card Game, Fantasy, Humor, Mythology, Science Fiction, Zombies","Area Majority / Influence, Hand Management, Take That, Variable Player Powers","Game: Smash Up, Players: Two Player Only Games",2014,7.3
Street Proz,Add a Brief Description,(Uncredited),(Uncredited),"Game On Sports, Inc.",2.0,2.0,30.0,30.0,30.0,10.0,,1,1,Uncategorized,"Card Game, Collectible Components, Sports",Dice Rolling,"Collectible: Collectible Card Games, Players: Two Player Only Games, Sports: American Football / Gridiron",2004,1.0
Town Center: Lower Manhattan / Paris La Cité – St. Louis,Add a Brief Description,Alban Viard,"Kwanchai Moriya, Todd Sanders, Sampo Sikiö",LudiCreations,1.0,8.0,30.0,30.0,30.0,12.0,3.0,21,15,Uncategorized,"Abstract Strategy, City Building, Expansion for Base-game",Area Majority / Influence,"Cities: New York (New York, USA), Cities: Paris (France), Crowdfunding: Kickstarter, Game: Town Center, Players: Games with Solitaire Rules, Series: Small City Trilogy (Alban Viard)",2014,7.0
"Warhammer 40,000 (Seventh Edition)",Add a Brief Description,,,Games Workshop Ltd.,2.0,12.0,120.0,120.0,120.0,12.0,4.13,303,57,Wargames,"Miniatures, Science Fiction, Wargame","Dice Rolling, Variable Player Powers","Game: Warhammer 40,000 (Seventh Edition), Setting: Warhammer 40,000 Wargames",2014,6.9
,Add a Brief Description,(Uncredited),(Uncredited),Verlag Schmidt Zwiebeltürme,2.0,6.0,10.0,10.0,10.0,6.0,,3,2,Uncategorized,"Children's Game, Racing, Sports",Race,Sports: Bicycling / Cycling,,8.3
Guatavita,Add a Brief Description,Santiago Salazar,Mónica Salazar,Azahar Juegos,2.0,4.0,120.0,120.0,120.0,13.0,3.0,27,7,Uncategorized,"Economic, Exploration","Area Majority / Influence, Worker Placement",,2014,6.8
Water Walker,Add a Brief Description,fullkawa,kenji,Open Design Games,3.0,6.0,6.0,6.0,6.0,6.0,,4,0,Uncategorized,Children's Game,"Secret Unit Deployment, Tile Placement",,2014,5.8
Bay of Bengal,Add a Brief Description,Markus Stumptner,Markus Stumptner,Chris Harding Simulations,1.0,2.0,180.0,180.0,180.0,12.0,2.75,8,9,Wargames,"Nautical, Wargame, World War II","Dice Rolling, Hexagon Grid, Secret Unit Deployment, Simulation, Simultaneous Action Selection","Country: India, Country: Malaysia, Region: Bengal, Region: Indian Ocean",2015,9.1
7th Voyage,Add a Brief Description,"Graeme Dawson, Karl Perrotton",,Crooked Dice Game Design Studio,2.0,8.0,120.0,120.0,120.0,8.0,2.0,7,5,Uncategorized,"Ancient, Arabian, Movies / TV / Radio theme, Mythology, Wargame",Dice Rolling,"Mythology: Greek, Series: action engine (Crooked Dice Game Design…",2013,7.4
The Worst Game Ever,Add a Brief Description,Jeff Siadek,Neal von Flue,Gorilla Games,2.0,8.0,20.0,20.0,20.0,8.0,1.13,184,67,Party,"Action / Dexterity, Bluffing, Card Game, Dice, Memory, + 2 more","Auction/Bidding, Betting and Bluffing, Dice Rolling, Hand Management, Memory, + 4 more","Crowdfunding: Kickstarter, Theme: Boardgaming",2014,5.5
Elemensus,Add a Brief Description,Tony Davis,,Art Meets Matter Ltd,2.0,4.0,90.0,90.0,90.0,7.0,,3,1,Uncategorized,Word Game,"Hand Management, Tile Placement",,2012,3.6
Ticket to Ride: 10th Anniversary,Ride the rails across America to reach valuable cities with deluxe components.,Alan R. Moon,"Cyrille Daujean, Julien Delval",Days of Wonder + 1 more,2.0,5.0,30.0,60.0,45.0,8.0,1.9,5500,995,Family,"Trains, Travel","Connections, End Game Bonuses, Hand Management, Network and Route Building, Open Drafting, Set Collection","Components: Map (Continental / National scale), Country: USA, Game: Ticket to Ride (Official), Versions & Editions: Big Box Versions of…",2014,8.3
Clash: Ascension of the Elements,Add a Brief Description,William H. Creel Jr.,,Gladiator Games (II),3.0,6.0,15.0,15.0,15.0,10.0,2.0,4,0,Uncategorized,Card Game,Open Drafting,Crowdfunding: Kickstarter,2013,7.8
"RC 4, la route de la mort",Try to evacuate French troops from the evermore menacing threat of the Viet Minh.,Lionel Liron,Lionel Liron,Les Jeux du Griffon,1.0,1.0,180.0,180.0,180.0,14.0,,6,4,Wargames,"Vietnam War, Wargame","Hexagon Grid, Solo / Solitaire Game","Country: Vietnam, History: First Indochina War, Players: Games with Solitaire Rules, Players: Solitaire Only Wargames",2014,7.2
Dungeon Saga: Dwarf King's Quest,Add a Brief Description,Jake Thornton,,Mantic Games + 5 more,2.0,5.0,30.0,120.0,75.0,10.0,2.47,1100,360,Thematic,"Adventure, Exploration, Fantasy, Fighting, Miniatures","Dice Rolling, Grid Movement, Modular Board, Role Playing, Team-Based Game, Variable Player Powers","Category: Dungeon Crawler, Creatures: Dwarves & Gnomes, Crowdfunding: Kickstarter, Game: Dungeon Saga, Mechanism: Campaign Games",2015,7.2
FLAC: Fast Large Air Combats,Add a Brief Description,Ray Trochim,,(Web published),2.0,8.0,30.0,30.0,30.0,12.0,2.5,20,9,Uncategorized,"Aviation / Flight, Miniatures, Print & Play, Wargame, World War II","Dice Rolling, Grid Movement, Simulation",,2014,8.4
Crisis on the Right: Plancenoit 1815,Add a Brief Description,Michael W. Kennedy,"José Ramón Faura, Lionel Liron",White Dog Games,2.0,2.0,60.0,60.0,60.0,12.0,,11,13,Wargames,"Napoleonic, Wargame",Hexagon Grid,"Country: Belgium, History: Waterloo Campaign, Players: Two Player Only Games",2014,7.5
Каркассон: Королевский Подарок,Add a Brief Description,Klaus-Jürgen Wrede,Doris Matthäus,Hobby World + 1 more,2.0,6.0,30.0,90.0,60.0,8.0,1.78,255,26,Uncategorized,Medieval,"Area Majority / Influence, Tile Placement",Game: Carcassonne,2013,7.9
Starbattles Rotational Spacecraft (ROTEX),Add a Brief Description,Perrin D. Tong,,FCS (Future Combat Simulations),2.0,4.0,,,,,,1,0,Uncategorized,"Expansion for Base-game, Science Fiction, Wargame",Hexagon Grid,,1985,9.0
Каркассон: Дворяне и Башни,Add a Brief Description,Klaus-Jürgen Wrede,Doris Matthäus,Hobby World,2.0,6.0,,,,,3.0,60,14,Uncategorized,"Expansion for Base-game, Medieval","Area Majority / Influence, Tile Placement",Game: Carcassonne,2012,7.4
Alfred the Great: The Great Heathen Army 871AD,Saxons v the Vikings...its going to get bloody!,Mark H. Sheppard,"Alen Jablanovic, Bruce Yearian","(Web published), High Flying Dice Games, Red King Games",2.0,2.0,60.0,60.0,60.0,12.0,1.5,12,15,Wargames,"Medieval, Print & Play, Wargame","Dice Rolling, Hexagon Grid","Components: Map (Continental / National scale), History: Viking Expansion, Players: Games with Solitaire Rules, Series: Warrior Kings Campaign (High Flying Dice…, Theme: Vikings",2014,7.0
Каркассон: Предместья и обитатели,Add a Brief Description,Klaus-Jürgen Wrede,Doris Matthäus,Hobby World,2.0,6.0,,,,,2.0,49,14,Uncategorized,"Expansion for Base-game, Medieval","Area Majority / Influence, Tile Placement",Game: Carcassonne,2011,7.9
Erop of Eronder,Add a Brief Description,,,Wolters Plantyn,2.0,2.0,5.0,5.0,5.0,5.0,,1,0,Uncategorized,"Card Game, Children's Game, Educational","Open Drafting, Tile Placement",Players: Two Player Only Games,2010,5.0
Gods' Gambit,Add a Brief Description,Seiji Kanai,Kouji Ogata,"Analog Games, Arclight Games, Japanime Games, Switch Games",2.0,6.0,20.0,20.0,20.0,,1.54,180,50,Uncategorized,"Card Game, Fantasy",Hand Management,Crowdfunding: Kickstarter,2014,6.3
Machi Koro: Millionaire's Row,Add a Brief Description,Masao Suganuma,"Taro Hino, Noboru Hotta, Ian Parovel",Grounding + 10 more,2.0,4.0,30.0,30.0,30.0,10.0,1.77,2400,531,Uncategorized,"Card Game, City Building, Dice, Expansion for Base-game","Dice Rolling, Set Collection",Game: Machi Koro,2014,6.7
Thy Realm,Add a Brief Description,Steve Klein,,(Looking for a publisher),2.0,4.0,30.0,30.0,30.0,8.0,,1,0,Uncategorized,Fantasy,Role Playing,Crowdfunding: Kickstarter,2016,3.3
Magna Carta,Add a Brief Description,Lucas M. Neves,Lucas M. Neves,"(Web published), LVMENES",2.0,2.0,20.0,20.0,20.0,,2.0,1,0,Uncategorized,"Card Game, Medieval, Print & Play, Wargame","Hand Management, Take That",Players: Two Player Only Games,2011,9.0
,Add a Brief Description,,Philippe Derrien,Djeco,2.0,5.0,15.0,15.0,15.0,6.0,,22,7,Uncategorized,"Card Game, Children's Game, Memory",,,,5.2
War of Ashes: Shieldbash,Add a Brief Description,"Antony Brown, Joshua Qualtieri, Andrew Walters",,ZombieSmith,2.0,2.0,60.0,60.0,60.0,10.0,,5,2,Uncategorized,"Miniatures, Wargame",,Players: Two Player Only Games,2014,8.4
Chaos Ninjas,Add a Brief Description,Shane Gelven,,Gelvo Games,2.0,4.0,30.0,30.0,30.0,8.0,1.0,1,0,Uncategorized,Card Game,"Hand Management, Memory, Take That","Category: Print-on-Demand, Digital Implementations: Tabletopia",2014,5.0
,Shedding game for 2 to 6 where you can play multiple same-suited cards to a trick.,,,(Public Domain),2.0,6.0,20.0,20.0,20.0,6.0,1.5,20,8,Uncategorized,Card Game,Hand Management,"Card Games: Beating, Components: Traditional Playing Cards",,5.3
Confrontation: Temple Army Book,Add a Brief Description,Jean Bey,,Rackham,2.0,2.0,60.0,60.0,60.0,12.0,,5,1,Uncategorized,"Book, Expansion for Base-game, Fantasy, Miniatures, Wargame","Dice Rolling, Variable Phase Order","Players: Two Player Only Games, Series: Confrontation (Rackham Entertainment /…",2007,6.9
1750: Britain vs. France,Add a Brief Description,Jason Huffman,Jason Huffman,Battle Hardened Games,2.0,2.0,60.0,60.0,60.0,13.0,2.0,128,64,Wargames,"Age of Reason, American Indian Wars, Card Game, Wargame","Area Movement, Dice Rolling, Events, Modular Board, Simulation","Country: France, Country: Great Britain, Crowdfunding: Kickstarter, History: Seven Years War, Players: Two Player Only Games, Players: Wargames with Rules Supporting Only Two…, + 1 more",2017,6.8
Zündstoff Liebe,Add a Brief Description,François Lang,,moses. Verlag GmbH,2.0,2.0,,,,16.0,1.0,4,2,Uncategorized,"Party Game, Trivia",,Players: Two Player Only Games,2011,4.0
Flames of War: Tour of Duty,Add a Brief Description,Phil Yates,,Battlefront Miniatures Ltd,2.0,2.0,,,,,,14,3,Uncategorized,"Book, Expansion for Base-game, Vietnam War, Wargame","Dice Rolling, Measurement Movement, Simulation","Game: Flames of War, Players: Two Player Only Games",2013,7.7
Virus the Card Game,Add a Brief Description,Mark Basker,Mark Basker,"Around The Clock Games, The Game Crafter, LLC",2.0,4.0,15.0,15.0,15.0,12.0,1.0,38,10,Uncategorized,"Abstract Strategy, Card Game, Horror, Medical","Hand Management, Network and Route Building, Simulation","Crowdfunding: Kickstarter, Medical: Diseases",2014,4.9
,Four-player trick taking game played with a 16-card deck.,(Uncredited),,(Public Domain),4.0,4.0,60.0,60.0,60.0,8.0,2.0,5,7,Uncategorized,Card Game,"Auction/Bidding, Team-Based Game, Trick-taking",Components: Traditional Playing Cards,,6.8
The Red Rover Game,Add a Brief Description,(Uncredited),(Uncredited),Cadaco,2.0,4.0,30.0,30.0,30.0,6.0,,1,0,Uncategorized,"Animals, Children's Game, Dice, Racing",Roll / Spin and Move,Animals: Dogs,1963,2.0
Daniel Tiger's Neighborhood Grr-ific Game,Add a Brief Description,,,University Games,2.0,4.0,15.0,15.0,15.0,3.0,,17,4,Uncategorized,"Children's Game, Educational, Movies / TV / Radio theme","Acting, Roll / Spin and Move",,2013,3.5
18SA,Add a Brief Description,Peter Mette,Wolfram Janich,"(Self-Published), All-Aboard Games, Marflow Games",3.0,6.0,250.0,250.0,250.0,,3.0,23,12,Uncategorized,"Economic, Trains","Auction/Bidding, Network and Route Building, Stock Holding, Tile Placement","Continents: South America, + 2 more",2015,7.3
Squinkies Boys Battle Game,Add a Brief Description,,,Blip Toys LLC.,2.0,8.0,,,,,,1,0,Uncategorized,Collectible Components,Dice Rolling,Collectible: Collectible Miniatures Games,2010,4.0
Robotrino,Add a Brief Description,TSUCHIDA Toshiki,TSUCHIDA Toshiki,10-Shiki Gameworks,2.0,5.0,15.0,15.0,15.0,8.0,,2,2,Uncategorized,Card Game,Trick-taking,Theme: Robots,2013,5.5
World of Tanks: Rush – M2 Light Tank,Add a Brief Description,Nikolay Pegasov,,Hobby World,2.0,5.0,30.0,30.0,30.0,10.0,,8,1,Uncategorized,"Card Game, Expansion for Base-game, World War II","Deck, Bag, and Pool Building, Hand Management, Open Drafting",,2014,6.7
World of Tanks: Rush – Второй фронт,Sixth player and fifth nation. Also new cards and new card abilities.,Nikolay Pegasov,"Sergey Dulin, Uildrim","Hobby World, MINDOK, Rebel Sp. z o.o.",2.0,6.0,40.0,40.0,40.0,10.0,1.75,114,24,Uncategorized,"Card Game, Expansion for Base-game, Video Game Theme, World War II","Deck, Bag, and Pool Building, Hand Management, Open Drafting",,2014,7.0
RingWyrm,Add a Brief Description,Alan Gerding,Alan Gerding,Tuesday Knight Games,3.0,5.0,20.0,20.0,20.0,8.0,2.0,1,2,Uncategorized,"Card Game, Fantasy, Humor, Negotiation",Trick-taking,,2014,10.0
LUGU,Add a Brief Description,Ben Miles,Ben Miles,"(Self-Published), Modiphius Entertainment",3.0,6.0,30.0,30.0,30.0,8.0,1.33,44,20,Uncategorized,"Card Game, Party Game",Storytelling,Crowdfunding: Kickstarter,2014,6.5
Aguirre,Add a Brief Description,Ann Journey,,"(Self-Published), (Web published)",2.0,6.0,30.0,30.0,30.0,8.0,3.0,7,6,Uncategorized,"Adventure, Print & Play, Travel","Open Drafting, Set Collection",Category: Print-on-Demand,2014,7.7
